text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"the performances are immaculate , with roussillon providing comic relief .",positive,positive,0.5853371620178223,2.0,101.0,103.0,positive
kinnear . . . gives his best screen performance with an oddly winning portrayal of one of life's ultimate losers .,positive,positive,0.4831414222717285,2.0,110.0,112.0,positive
"hugh grant , who has a good line in charm , has never been more charming than in about a boy .",positive,positive,0.4846470355987549,2.0,111.0,113.0,positive
there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that permeates the script .,positive,positive,0.7415652275085449,2.0,114.0,116.0,positive
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' occur while waiting for things to happen .",positive,negative,0.6606590747833252,2.0,116.0,118.0,negative
one of the best looking and stylish animated movies in quite a while . . .,positive,positive,0.45182275772094727,2.0,104.0,106.0,positive
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff .",positive,positive,0.6316661834716797,2.0,124.0,126.0,positive
denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be seen everywhere .,positive,positive,1.5478851795196533,2.0,121.0,123.0,positive
"you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' style apes films from the period . . . its message is not rooted in that decade .",positive,positive,0.4119727611541748,2.0,139.0,141.0,positive
waiting for godard can be fruitful : 'in praise of love' is the director's epitaph for himself .,positive,positive,0.5021562576293945,2.0,111.0,113.0,positive
a gangster movie with the capacity to surprise .,positive,positive,0.6101465225219727,2.0,97.0,99.0,positive
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",positive,positive,0.4813542366027832,2.0,131.0,133.0,positive
"if not a home run , then at least a solid base hit .",positive,positive,0.4379763603210449,2.0,102.0,104.0,positive
goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse .,positive,positive,0.45430946350097656,2.0,108.0,110.0,positive
. . . a fairly disposable yet still entertaining b picture .,positive,positive,0.5577785968780518,2.0,100.0,102.0,positive
"it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .",positive,positive,0.4665718078613281,2.0,113.0,115.0,positive
the film truly does rescue [the funk brothers] from motown's shadows . it's about time .,positive,positive,0.42468714714050293,2.0,108.0,110.0,positive
"drawing on an irresistible , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",positive,positive,0.6123220920562744,2.0,130.0,132.0,positive
"works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",positive,negative,4.049034118652344,2.0,121.0,123.0,negative
[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .,positive,positive,0.5289082527160645,2.0,113.0,115.0,positive
"a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",positive,positive,18.6113440990448,2.0,131.0,133.0,positive
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .",positive,positive,0.5033242702484131,2.0,128.0,130.0,positive
"the piano teacher is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .",positive,negative,0.5763957500457764,2.0,126.0,128.0,negative
as refreshing as a drink from a woodland stream .,positive,positive,0.5333027839660645,2.0,98.0,100.0,positive
williams absolutely nails sy's queasy infatuation and overall strangeness .,positive,positive,0.633826494216919,2.0,105.0,107.0,positive
can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?,positive,positive,0.5120542049407959,2.0,118.0,120.0,positive
"while it's nothing we haven't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort .",positive,positive,0.6374268531799316,2.0,118.0,120.0,positive
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",positive,negative,0.4704430103302002,2.0,136.0,138.0,negative
an intimate contemplation of two marvelously messy lives .,positive,positive,0.4596221446990967,2.0,98.0,100.0,positive
"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",positive,positive,0.4334414005279541,2.0,108.0,110.0,positive
this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party .,positive,positive,1.0373656749725342,2.0,112.0,114.0,positive
poignant if familiar story of a young person suspended between two cultures .,positive,positive,0.7641661167144775,2.0,101.0,103.0,positive
a metaphor for a modern-day urban china searching for its identity .,positive,neutral,0.47936534881591797,2.0,101.0,103.0,error
"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .",positive,positive,0.4528486728668213,2.0,111.0,113.0,positive
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,positive,positive,3.765228271484375,2.0,116.0,118.0,positive
"the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .",positive,positive,0.4322941303253174,2.0,108.0,110.0,positive
"despite its faults , gangs excels in spectacle and pacing .",positive,positive,0.4523169994354248,2.0,99.0,101.0,positive
entertaining despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .,positive,positive,0.5065360069274902,2.0,111.0,113.0,positive
"a tightly directed , highly professional film that's old-fashioned in all the best possible ways .",positive,positive,0.5978288650512695,2.0,105.0,107.0,positive
it's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .,positive,positive,0.5007829666137695,2.0,112.0,114.0,positive
in visual fertility treasure planet rivals the top japanese animations of recent vintage .,positive,positive,0.4974629878997803,2.0,102.0,104.0,positive
"enormously enjoyable , high-adrenaline documentary .",positive,positive,0.6007070541381836,2.0,97.0,99.0,positive
"buy is an accomplished actress , and this is a big , juicy role .",positive,positive,0.659050464630127,2.0,103.0,105.0,positive
it works its magic with such exuberance and passion that the film's length becomes a part of its fun .,positive,positive,0.6031522750854492,2.0,110.0,112.0,positive
"beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",positive,positive,0.4903695583343506,2.0,115.0,117.0,positive
an old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .,positive,positive,0.746068000793457,2.0,104.0,106.0,positive
charlotte sometimes is a gem . it's always enthralling .,positive,positive,1.0106537342071533,2.0,100.0,102.0,positive
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a respectable sequel .",positive,positive,0.4189591407775879,2.0,111.0,113.0,positive
a remarkable film by bernard rose .,positive,positive,0.3926074504852295,2.0,96.0,98.0,positive
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",positive,positive,0.5099315643310547,2.0,126.0,128.0,positive
"a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",positive,positive,0.5738186836242676,2.0,116.0,118.0,positive
an original and highly cerebral examination of the psychopathic mind,positive,positive,0.6249098777770996,2.0,99.0,101.0,positive
michel piccoli's moving performance is this films reason for being .,positive,positive,0.5661883354187012,2.0,101.0,103.0,positive
a captivating and intimate study about dying and loving . . .,positive,positive,0.5161371231079102,2.0,100.0,102.0,positive
this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .,positive,positive,0.4690208435058594,2.0,116.0,118.0,positive
[grant] goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .,positive,positive,1.0679914951324463,2.0,121.0,123.0,positive
a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,positive,positive,0.5570619106292725,2.0,112.0,114.0,positive
about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,positive,positive,0.5182557106018066,2.0,120.0,122.0,positive
"an involving , inspirational drama that sometimes falls prey to its sob-story trappings .",positive,negative,0.4410736560821533,2.0,104.0,106.0,negative
some of the most inventive silliness you are likely to witness in a movie theatre for some time .,positive,positive,0.5939991474151611,2.0,108.0,110.0,positive
canadian filmmaker gary burns' inventive and mordantly humorous take on the soullessness of work in the city .,positive,positive,0.5474047660827637,2.0,112.0,114.0,positive
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",positive,positive,0.5352904796600342,2.0,131.0,133.0,positive
"everyone's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .",positive,positive,0.5180206298828125,2.0,111.0,113.0,positive
the closest thing to the experience of space travel,positive,positive,0.617058277130127,2.0,97.0,99.0,positive
full of surprises .,positive,positive,0.47277402877807617,2.0,92.0,94.0,positive
connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus .,positive,positive,1.465895652770996,2.0,114.0,116.0,positive
"if you can push on through the slow spots , you'll be rewarded with some fine acting .",positive,positive,0.470552921295166,2.0,106.0,108.0,positive
"an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .",positive,negative,0.4980766773223877,2.0,106.0,108.0,negative
"symbolically , warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal .",positive,positive,0.4761173725128174,2.0,114.0,116.0,positive
spy kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .,positive,positive,0.5342855453491211,2.0,111.0,113.0,positive
exceptionally well acted by diane lane and richard gere .,positive,positive,0.632906436920166,2.0,100.0,102.0,positive
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .",positive,positive,0.5335116386413574,2.0,111.0,113.0,positive
"in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",positive,positive,0.5088927745819092,2.0,134.0,136.0,positive
miller has crafted an intriguing story of maternal instincts and misguided acts of affection .,positive,positive,0.42186975479125977,2.0,104.0,106.0,positive
one of the most exciting action films to come out of china in recent years .,positive,positive,0.6235620975494385,2.0,104.0,106.0,positive
"this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .",positive,positive,0.46356868743896484,2.0,118.0,120.0,positive
"my little eye is the best little "" horror "" movie i've seen in years .",positive,positive,0.45889806747436523,2.0,104.0,106.0,positive
"tunney , brimming with coltish , neurotic energy , holds the screen like a true star .",positive,positive,0.5308148860931396,2.0,109.0,111.0,positive
"even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm .",positive,positive,0.4231753349304199,2.0,109.0,111.0,positive
"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .",positive,negative,0.427351713180542,2.0,130.0,132.0,negative
"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .",positive,negative,0.6962869167327881,2.0,125.0,127.0,negative
the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,positive,positive,0.600677490234375,2.0,121.0,123.0,positive
"like the series , the movie is funny , smart , visually inventive , and most of all , alive .",positive,positive,1.4965448379516602,2.0,109.0,111.0,positive
"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",positive,negative,0.5725994110107422,2.0,109.0,111.0,negative
you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .,positive,negative,0.5276575088500977,2.0,120.0,122.0,negative
"sure , i hated myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better judgment be damned .",positive,positive,0.5866837501525879,2.0,119.0,121.0,positive
"time out is as serious as a pink slip . and more than that , it's an observant , unfussily poetic meditation about identity and alienation .",positive,positive,0.466796875,2.0,119.0,121.0,positive
"will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .",positive,positive,0.596113920211792,2.0,109.0,111.0,positive
"maryam is a small film , but it offers large rewards .",positive,positive,0.6046144962310791,2.0,101.0,103.0,positive
"a highly watchable , giggly little story with a sweet edge to it .",positive,positive,0.7049946784973145,2.0,104.0,106.0,positive
the most consistently funny of the austin powers films .,positive,positive,7.224391222000122,2.0,99.0,101.0,positive
"ana's journey is not a stereotypical one of self-discovery , as she's already comfortable enough in her own skin to be proud of her rubenesque physique . . .",positive,positive,0.467059850692749,2.0,123.0,125.0,positive
"cockettes has the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .",positive,positive,0.4459848403930664,2.0,122.0,124.0,positive
there's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .,positive,positive,0.5287332534790039,2.0,117.0,119.0,positive
the comedy makes social commentary more palatable .,positive,positive,0.5479745864868164,2.0,97.0,99.0,positive
an ideal love story for those intolerant of the more common saccharine genre .,positive,negative,0.49138855934143066,2.0,105.0,107.0,negative
one funny popcorn flick .,positive,positive,0.42580652236938477,2.0,93.0,95.0,positive
"this new zealand coming-of-age movie isn't really about anything . when it's this rich and luscious , who cares ?",positive,negative,3.007011651992798,2.0,111.0,113.0,negative
"tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham .",positive,positive,0.6942765712738037,2.0,127.0,129.0,positive
this gorgeous epic is guaranteed to lift the spirits of the whole family .,positive,positive,2.683257818222046,2.0,102.0,104.0,positive
the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough .,positive,positive,0.5075840950012207,2.0,113.0,115.0,positive
"williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity .",positive,positive,0.4728996753692627,2.0,110.0,112.0,positive
"if you're in the right b-movie frame of mind , it may just scare the pants off you .",positive,positive,0.4680440425872803,2.0,109.0,111.0,positive
a movie of riveting power and sadness .,positive,positive,0.44220948219299316,2.0,96.0,98.0,positive
both a detective story and a romance spiced with the intrigue of academic skullduggery and politics .,positive,positive,0.6676669120788574,2.0,109.0,111.0,positive
quietly engaging .,positive,positive,0.49503421783447266,2.0,91.0,93.0,positive
"ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it entertaining .",positive,positive,0.4564647674560547,2.0,110.0,112.0,positive
"director roger kumble offers just enough sweet and traditional romantic comedy to counter the crudity . and there's the inimitable diaz , holding it all together .",positive,positive,0.5201587677001953,2.0,121.0,123.0,positive
"spielberg's picture is smarter and subtler than [total recall and blade runner] , although its plot may prove too convoluted for fun-seeking summer audiences .",positive,negative,1.184009313583374,2.0,121.0,123.0,negative
"it's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas .",positive,positive,0.4760880470275879,2.0,126.0,128.0,positive
"a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .",positive,positive,0.604341983795166,2.0,115.0,117.0,positive
"dense , exhilarating documentary .",positive,positive,0.5315439701080322,2.0,93.0,95.0,positive
the production values are of the highest and the performances attractive without being memorable .,positive,negative,0.5876119136810303,2.0,103.0,105.0,negative
a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .,positive,positive,0.473984956741333,2.0,108.0,110.0,positive
"finely crafted , finely written , exquisitely performed",positive,positive,0.5159592628479004,2.0,98.0,100.0,positive
ramsay and morton fill this character study with poetic force and buoyant feeling .,positive,positive,0.45313119888305664,2.0,106.0,108.0,positive
this submarine drama earns the right to be favorably compared to das boot .,positive,positive,0.5199580192565918,2.0,103.0,105.0,positive
"claude chabrol's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .",positive,positive,0.4428730010986328,2.0,121.0,123.0,positive
"there's a great deal of corny dialogue and preposterous moments . and yet , it still works .",positive,positive,0.4562709331512451,2.0,109.0,111.0,positive
the film was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson . . .,positive,positive,0.6013782024383545,2.0,111.0,113.0,positive
"like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight .",positive,positive,0.5741891860961914,2.0,126.0,128.0,positive
"special p . o . v . camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen .",positive,positive,0.5517845153808594,2.0,119.0,121.0,positive
a joyous occasion,positive,positive,0.6005604267120361,2.0,91.0,93.0,positive
"mike white's deft combination of serious subject matter and dark , funny humor make "" "" the good girl "" a film worth watching .",positive,positive,0.4547104835510254,2.0,114.0,116.0,positive
this is a shrewd and effective film from a director who understands how to create and sustain a mood .,positive,positive,0.39800357818603516,2.0,110.0,112.0,positive
meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia .,positive,negative,0.8304009437561035,2.0,118.0,120.0,negative
"assayas' ambitious , sometimes beautiful adaptation of jacques chardonne's novel .",positive,positive,0.3983025550842285,2.0,105.0,107.0,positive
"as ex-marine walter , who may or may not have shot kennedy , actor raymond j . barry is perfectly creepy and believable .",positive,positive,0.46285438537597656,2.0,117.0,119.0,positive
those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy .,positive,positive,0.4913952350616455,2.0,115.0,117.0,positive
"pete's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .",positive,positive,0.42117905616760254,2.0,110.0,112.0,positive
"like brosnan's performance , evelyn comes from the heart .",positive,positive,0.6473751068115234,2.0,101.0,103.0,positive
"it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking .",positive,positive,0.41855812072753906,2.0,120.0,122.0,positive
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,positive,positive,0.4556002616882324,2.0,106.0,108.0,positive
"the early and middle passages are surprising in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it works .",positive,positive,0.5181810855865479,2.0,136.0,138.0,positive
"this quiet , introspective and entertaining independent is worth seeking .",positive,positive,0.5533733367919922,2.0,100.0,102.0,positive
"whether our action-and-popcorn obsessed culture will embrace this engaging and literate psychodrama isn't much of a mystery , unfortunately .",positive,negative,0.5696578025817871,2.0,114.0,116.0,negative
"whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one .",positive,positive,0.6307485103607178,2.0,126.0,128.0,positive
"sly , sophisticated and surprising .",positive,positive,1.519850492477417,2.0,94.0,96.0,positive
spare but quietly effective retelling .,positive,positive,0.5131208896636963,2.0,95.0,97.0,positive
demonstrates a vivid imagination and an impressive style that result in some terrific setpieces .,positive,positive,1.3686668872833252,2.0,104.0,106.0,positive
"by its modest , straight-ahead standards , undisputed scores a direct hit .",positive,positive,0.9853463172912598,2.0,104.0,106.0,positive
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .",positive,positive,0.44455981254577637,2.0,129.0,131.0,positive
"for those who like quirky , slightly strange french films , this is a must !",positive,positive,0.4484677314758301,2.0,104.0,106.0,positive
"there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front .",positive,positive,0.8910744190216064,2.0,121.0,123.0,positive
"[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision .",positive,positive,1.0618996620178223,2.0,114.0,116.0,positive
a whale of a good time for both children and parents seeking christian-themed fun .,positive,positive,0.6049871444702148,2.0,104.0,106.0,positive
what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant .,positive,negative,0.5096468925476074,2.0,108.0,110.0,negative
much smarter and more attentive than it first sets out to be .,positive,positive,0.5254135131835938,2.0,101.0,103.0,positive
the story is smart and entirely charming in intent and execution .,positive,positive,1.4072198867797852,2.0,100.0,102.0,positive
a movie of technical skill and rare depth of intellect and feeling .,positive,positive,0.4702587127685547,2.0,101.0,103.0,positive
represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema .,positive,positive,0.5172045230865479,2.0,107.0,109.0,positive
"doesn't do more than expand a tv show to movie length . however , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome .",positive,positive,0.4870278835296631,2.0,118.0,120.0,positive
"if you're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need .",positive,positive,0.5061759948730469,2.0,113.0,115.0,positive
"a pointed , often tender , examination of the pros and cons of unconditional love and familial duties .",positive,positive,0.7637712955474854,2.0,107.0,109.0,positive
"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",positive,negative,0.4735283851623535,2.0,130.0,132.0,negative
a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .,positive,positive,0.5008025169372559,2.0,110.0,112.0,positive
it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline .,positive,positive,0.6358335018157959,2.0,119.0,121.0,positive
"elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .",positive,positive,0.4310262203216553,2.0,115.0,117.0,positive
enriched by a strong and unforced supporting cast .,positive,positive,0.46236586570739746,2.0,98.0,100.0,positive
writer/ director m . night shyamalan's ability to pull together easily accessible stories that resonate with profundity is undeniable .,positive,positive,0.5174877643585205,2.0,113.0,115.0,positive
"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought unexpected gravity to blade ii .",positive,positive,0.4823343753814697,2.0,114.0,116.0,positive
"not a strike against yang's similarly themed yi yi , but i found what time ? to be more engaging on an emotional level , funnier , and on the whole less detached .",positive,positive,0.4976832866668701,2.0,124.0,126.0,positive
"a breathtaking adventure for all ages , spirit tells its poignant and uplifting story in a stunning fusion of music and images .",positive,positive,0.5057587623596191,2.0,111.0,113.0,positive
a charming and funny story of clashing cultures and a clashing mother/daughter relationship .,positive,positive,0.47781896591186523,2.0,106.0,108.0,positive
"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . gorgeous , passionate , and at times uncommonly moving .",positive,positive,0.48700428009033203,2.0,123.0,125.0,positive
""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,positive,negative,0.4837672710418701,2.0,129.0,131.0,negative
"[washington's] strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene .",positive,positive,0.5053753852844238,2.0,111.0,113.0,positive
"shiner can certainly go the distance , but isn't world championship material",positive,negative,0.49065446853637695,2.0,101.0,103.0,negative
the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .,positive,negative,0.5409622192382812,2.0,120.0,122.0,negative
. . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .,positive,negative,0.5645513534545898,2.0,112.0,114.0,negative
"affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .",positive,positive,0.5849215984344482,2.0,108.0,110.0,positive
a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . it's a sight to behold .,positive,positive,0.4503931999206543,2.0,125.0,127.0,positive
"it's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .",positive,positive,0.4428114891052246,2.0,107.0,109.0,positive
