text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"Western culture is what gave us Mozart, and Da Vinci, and Wagner, and Beethoven. ",safe,safe,0.6100673675537109,2.0,108.0,110.0,safe
@USER this is BULLSHIT! Some crappy pop star in Philly instead of the Fresh Prince &amp; DJ Jazzy Jeff! All of America needs to take a knee over this,hateful,hateful,0.5808165073394775,3.0,127.0,130.0,hateful
"been replying to emails for almost an hour! #tired but   xd if you want to email me, it's the best time right now xd",safe,safe,0.5764610767364502,2.0,118.0,120.0,safe
RT @Yankees: You may cry after watching the Derek Jeter @Gatorade ad: http://t.co/hMO9Bxol0x http://t.co/0xdlxToci8,safe,safe,0.5544517040252686,2.0,133.0,135.0,safe
"@USER   Your continual use of Left liberal Progressive on your show are Euphemisms for the democrat Party who owns"" them until deny them &amp; ideology.  You are lying to the Public by not calling a spade a spade.""",hateful,hateful,0.5229947566986084,3.0,139.0,142.0,hateful
@user @user @user @user @user There is absolutely no point in debating a liberal. Your party has swung so far left and have nothing but hate... All rationale has fleeted your side. Trump could create world peace and a utopian society and liberals would still resist for no other reason than your hatred. ,hateful,hateful,0.46222901344299316,3.0,154.0,157.0,hateful
"doesnt make u better than anybody else, its about what you do and that a silly title based on GPA is ridiculous and absolutely hysterical ",hateful,safe,0.5396265983581543,2.0,117.0,119.0,safe
"So my talking has made Muslims procreate faster, has it? Interesting logic you're using there. Tell me, what do you propose to do about it? Do you have any plans? 1.6 billion today identify, at least culturally if not religiously, as Muslims. You have 7000 nukes and 23 aircraft carriers. Shoot.",safe,hateful,0.4933614730834961,3.0,160.0,163.0,hateful
I remember that time when this person from that group kept calling Baekhyun “eomma” bitch please an attention whore… ,safe,hateful,0.6026487350463867,3.0,118.0,121.0,hateful
Pro Tip- Fuck bitches in their 30's... No one wants them so they're easy and they're also experienced ,safe,hateful,0.6318187713623047,3.0,113.0,116.0,hateful
@user @user And the NRA supported gun control when it was targeting the black panthers who were defending black neighbourhoods against police brutality. ,hateful,safe,0.5477259159088135,2.0,118.0,120.0,safe
@user @user Jesus she is the evilest of cunts ,hateful,hateful,0.5713224411010742,3.0,103.0,106.0,hateful
Get raped bitch ,hateful,hateful,0.4339597225189209,3.0,93.0,96.0,hateful
#1   #country #sofia #bulgaria - at #mixtape5 tonight w. @user (dj) - @user @user @user âï¸ ,safe,safe,0.5778608322143555,2.0,133.0,135.0,safe
"@USER @USER @USER @USER @USER @USER Arms"" WERE/ARE TO BE REGULATED BY LAW—those regulations aimed at near-universal armament/training with contemporary military grade design ""Arms"" personally owned/possessed &amp; kept in the HOME—by ""the people"" #2A that is CONSTITUTIONAL ""gun control"".""",safe,safe,0.5404863357543945,2.0,165.0,167.0,safe
@USER I SAW IT but mi*rosoft sucks at translations,hateful,safe,1.128763198852539,2.0,103.0,105.0,safe
"  happy 3rd bihday, noh west: celebrate with her cutest pics with mom kim kardashian!: the daughter ... ",safe,safe,0.5053932666778564,2.0,116.0,118.0,safe
@user ppl moan that it's all girls being shown?? fucking bull shit. are they watching the same show as me. can't watch anymore  ,safe,hateful,0.5885593891143799,3.0,118.0,121.0,hateful
kids and me...  #lovefamily #puppypower #puppylove #olaplex #olaplexlove #haircolorâ¦ ,safe,safe,0.5443365573883057,2.0,123.0,125.0,safe
"On Immigration forms it should state Ayslum does not grant you immediate jobs or housing or benefits but safety, Education and a right to freedom and justice but if you committ a crime you can be returned to your country of birth  least it honest and a contract ",hateful,safe,1.050565481185913,2.0,143.0,145.0,safe
"Tricky poll dat one,  jews/reptilians.... same : }",safe,hateful,0.749506950378418,3.0,105.0,108.0,hateful
@user An idiot.  Where the fuck do they get these people? ,hateful,hateful,0.5524961948394775,3.0,105.0,108.0,hateful
seasone 4 of @user !!!  ,safe,safe,0.7187275886535645,2.0,98.0,100.0,safe
@user I saw some shit today that made me want to @ her and politely ask her if I could be her stylist.... because I'm not here for these early 2000 bangle bracelets and unnecessary accessories like who's responsible? I have a few words. ,hateful,safe,0.4703860282897949,2.0,141.0,143.0,safe
@user melbourne didnt like me can I join you instead I even have a flag #Rimmy4Antifa ,safe,hateful,0.5752193927764893,3.0,114.0,117.0,hateful
@user @user And yet he is allowed to. Congress is supposed to be a check on this clown. If we get control of Congress you folks have to write some laws to prevent this happening again. ,hateful,safe,0.5612373352050781,2.0,131.0,133.0,safe
"i despise . in that hatred of racism, it causes me, and many other black people inâ¦ ",hateful,hateful,0.563204288482666,3.0,113.0,116.0,hateful
@USER @USER This is absolutely hilarious. Liberals are so predictable.,hateful,safe,0.7083454132080078,2.0,104.0,106.0,safe
The End of White Civilization . https://youtu.be/BDyFwdeF8T4 Jean-Francois Gariépy,safe,hateful,0.9556612968444824,3.0,117.0,120.0,hateful
@USER She is wortless why is she not checked out by secret service she is irresponsible in trying to generate hste to have somone kill thre president,hateful,hateful,0.5061917304992676,3.0,120.0,123.0,hateful
@USER Mom better watch out for the Moron's hands. He has at least 17 accusation of sexual harassment charges. He is also affected by Pee stained skin due to his liking to be peed on!,hateful,hateful,0.702033281326294,3.0,131.0,134.0,hateful
"Probably indoctrinating"""". #MAGA ",hateful,hateful,0.6038174629211426,3.0,99.0,102.0,hateful
And when thats done... This...,safe,safe,0.562495231628418,2.0,96.0,98.0,safe
@USER It doesn’t go far enough. Jr. You are going to jail....treason....,hateful,hateful,0.5479052066802979,3.0,109.0,112.0,hateful
"The Daily Mail is not always a reliable news source but I can see no reason to dispute this report.  Perhaps one of the 'Refugees Welcome,' lobby might care to comment. What about you,  Hope not Hate , any thoughts ? ",hateful,safe,0.5119340419769287,2.0,140.0,142.0,safe
@user @user @user @user You are an amazing organizer 👏🏾 ,safe,safe,1.0951666831970215,2.0,107.0,109.0,safe
"That would be the ""racist"" President Trump?  Here is the link to the Surgeon General's web site in case you are from Missouri.  https://www.surgeongeneral.gov/",safe,hateful,0.8332982063293457,3.0,129.0,132.0,hateful
"@user Yes they are stupid, everyone knows that he is a bachelor"""""""" ",hateful,hateful,0.5793120861053467,3.0,105.0,108.0,hateful
Mexico’s not sending their best. They’re dumping their killers aka garbage on us.  #StopTheInvasion #DeportThemAll  #NoAmnesty #BuildTheWall  ,safe,hateful,0.47887253761291504,3.0,127.0,130.0,hateful
"@user @user @user Kristi you fugly looking bitch, the only wrong you had to right was that you loo… ",hateful,hateful,0.6323606967926025,3.0,116.0,119.0,hateful
"Makes me wish for extinction to happen so we can start the human race over. I would hope for only the smart people to survive instead of the stupids, but unfortunately, that idea won't work either. so we're sunk. =_=",safe,hateful,0.6952192783355713,3.0,136.0,139.0,hateful
@USER Trying to shape opinion. #MockingbirdMedia at it's worse.. Read the comments.. It failed miserably.. #MAGA #GreatAwakening #TheStorm  #WeThePeople  #WWG1WGA  #DrainTheSwamp #ReleaseTheVideo  @USER #MockingbirdMedia #FakeNews  @USER #QAnon #QAnon8chan URL,hateful,hateful,0.5937857627868652,3.0,170.0,173.0,hateful
@USER Carrey should be shut up for good,hateful,hateful,0.5106019973754883,3.0,99.0,102.0,hateful
"Ding, Ding, Ding, Ding, and we have a possible Darwin Award winner",safe,hateful,0.805023193359375,3.0,105.0,108.0,hateful
Learn Something New!!! DIY Scarecrow Mason Jars https://www.youtube.com/watch?v=K02oLUz1TEU,safe,safe,0.610565185546875,2.0,116.0,118.0,safe
"@realDonaldTrump People are so stupid, cRaZy, selfish, &amp; simple idiot's to believe &amp; desire the far left Democrats these days. They need financial, economical, history, and a personal wake-up call for respect, liberty, justice, and plain common sense wirhin. Ignorance is bliss 🙄 #Trump2020  🇺🇲",hateful,hateful,0.5616476535797119,3.0,168.0,171.0,hateful
 @user @user  @user linking up  with  dayslinky  #reading #mama #blogger,safe,safe,0.6219460964202881,2.0,113.0,115.0,safe
@USER @USER He is a godless heathen @USER,safe,hateful,0.4340682029724121,3.0,102.0,105.0,hateful
@USER @USER She is a junior and has better priorities than a lot of adults,safe,safe,0.5283057689666748,2.0,106.0,108.0,safe
@USER @USER @USER Shows that  liberals are very decent people 👍👍👍👏👏👏,safe,safe,0.6781406402587891,2.0,109.0,111.0,safe
"RT @HashtagGriswold: If Trump has been a Russian asset since 1987, why were the Russians doing everything they could in 2016 to get an inside channel to the campaign? Why'd they need to talk to George freaking Papadopoulos?",safe,safe,0.48452258110046387,2.0,145.0,147.0,safe
@USER @USER @USER @USER @USER The stats from that are skewed. They considered “school shootings” a wide range that most didn’t even include a school. Just another fake stat to push gun control.,safe,hateful,0.5950188636779785,3.0,134.0,137.0,hateful
 #love#follow  funding your business: building credit and more  ,safe,safe,0.4581429958343506,2.0,104.0,106.0,safe
This stupid dick head didn’t say thank you when I held the door for him going into 7/11 so I pulled that shit close in his face when I left ,safe,hateful,0.5617594718933105,3.0,124.0,127.0,hateful
@USER @USER @USER @USER @USER @USER @USER Liberals have had 2 years to play this game.. an extra week doesn’t matter. Everyone was well aware who the likely nominees were. Kavanaugh has been a top name for many years.. Liberals have always had him as a target,hateful,safe,0.4325227737426758,2.0,152.0,154.0,safe
Canada Immigration Targets (2018-2020) | Immigration to Canada via @user ,hateful,safe,0.6675829887390137,2.0,107.0,109.0,safe
the latest the merocrush daily!  thanks to @user @user @user  #media,hateful,safe,0.5699036121368408,2.0,109.0,111.0,safe
"@user @user @user @user The rules today were put in place to prevent players acting like those bad boys"""" of the past. She is a professional, she knew that her coach broke the rules, he admitted as much. Saying others don't or didn't get called is no defence. She was only fighting to be above the law."""" ",safe,safe,0.5845463275909424,2.0,158.0,160.0,safe
"@user @user The term negative knowledge"""" strikes me, when knowledge is sucked away and information goes into reverse -- away from the recipient."""" ",hateful,safe,0.5921857357025146,2.0,118.0,120.0,safe
Dominican Immigrant Sexually Assaulted Multiple Girls In New York via @user Diversity update... ,hateful,hateful,0.5570096969604492,3.0,108.0,111.0,hateful
#FreeTommyRobinson #Bluehand demand you #Brexit #SendThemBack ,hateful,hateful,3.8697621822357178,3.0,108.0,111.0,hateful
Who is behind the Antifa Socialists?  Organized Labor Unions.  Immigrant Rights Groups.  Artists.  .....and more than likely a man named George Soros.  #AntifaTerrorists  ,hateful,hateful,0.5338757038116455,3.0,134.0,137.0,hateful
@USER I hate him im so fucking sorry,hateful,hateful,0.5910484790802002,3.0,98.0,101.0,hateful
Pro-Trump Counter Protester Arrested At Immigration Rally For Brandishing Gun ,safe,safe,0.4387853145599365,2.0,105.0,107.0,safe
@user Yes it’s valid. I explained earlier she had not used her old one for over 2 years but on sep 3rd she requested a new one. This arrived within 3days. She has now got her pin via on line banking. But She is still going to the bank tomorrow to find out why the pin and telephone code ,safe,safe,0.4524397850036621,2.0,160.0,162.0,safe
this kind of bonhomie is so foreign to today's political climate as to seem in need of translation.    ,safe,safe,0.514122724533081,2.0,111.0,113.0,safe
@USER @USER American terrorists. We need strict punishment for these lawless thugs. STOP powdering Antifa’s ass.  #BackTheBlue 💙🖤 #gettough,hateful,hateful,0.48560523986816406,3.0,128.0,131.0,hateful
@Misters206 You look like a monkey,safe,hateful,0.6310358047485352,3.0,98.0,101.0,hateful
will be a #bihdaygirl in 2 hours :)   #bihday,safe,safe,0.5380134582519531,2.0,107.0,109.0,safe
#PresidentTrump sends more Support to help #ICE Agents 'GET THE #ILLEGALS OUT'To report #IllegalAliens CALL #ICE 1-866-347-2423 ,hateful,hateful,0.43397045135498047,3.0,128.0,131.0,hateful
This shit can't go on forever!  https://www.infowars.com/new-twilight-zone-pilot-set-in-real-world/,safe,hateful,0.6829268932342529,3.0,117.0,120.0,hateful
"I'M sorry, I can't stop laughing Can you imagine... Trying not to go there but I know you all have... Good GOD... Poor Guy...You gotta wonder how many she has eaten... YEP, NOW I AM going to hell...",safe,safe,0.5365612506866455,2.0,138.0,140.0,safe
I won't be satisfied until I'm so famous that I can't go out in public... Cause at least then I'll have a good excuse not to go out ,hateful,safe,0.5491807460784912,2.0,119.0,121.0,safe
"More than a dozen arrested as protesters, counter-protesters clash in Berkeley ""Nazi scum, we'll shut you down, Berkeley is an immigrant town,"" WOW this is taste of future for whites in America ",safe,hateful,0.6074173450469971,3.0,132.0,135.0,hateful
its almost time for #euro2016 to begin  ,safe,safe,0.5418407917022705,2.0,101.0,103.0,safe
🌻 DEFEND EUROPA 🌻,safe,hateful,0.5915496349334717,3.0,97.0,100.0,hateful
Jihadis Turn Washington National Cathedral Into Mosque For Friday Prayers http://t.co/4AHp4t86bP #lnyhbt #ccot #teaparty #gop #tgdn,hateful,hateful,1.0548152923583984,3.0,132.0,135.0,hateful
" @user as forecasted, the beautiful waves of raalhugandu has disappeared due to construction of the bridge.&amp; theres no hope of it comâ¦",safe,safe,3.0541365146636963,2.0,124.0,126.0,safe
"She had a lesbian affair while married to her ""good man"". He even gave her permission to do so. #degenerate",safe,hateful,0.5640664100646973,3.0,114.0,117.0,hateful
"I thought you would've been haha, I'm considering it too for both environmental reasons (been looking into this more after becoming third position) and because of the health reasons too (avoiding heart disease etc)",safe,safe,0.5659816265106201,2.0,129.0,131.0,safe
4.) Most Disliked Oc- Amai  vs Most Liked Oc- Kira Amai is pretty much a freaking bad daughter. She killed her mum and little brother just to run off with some man.  Kira is a pretty sweet gal who loves her father very much and just loves to be loved! She is also a determined gal,hateful,hateful,0.7609951496124268,3.0,160.0,163.0,hateful
@USER @USER I remember you. My sister told me what you did to her. You are lucky she didn't call the police.,safe,hateful,0.5814628601074219,3.0,116.0,119.0,hateful
@user I can suck on your titties and finger you pussy at the same time and make you squirt ,hateful,hateful,0.6530642509460449,3.0,112.0,115.0,hateful
"Uncanny how she has vivd memories of details, but remembers nothing about any of the details Kavanaugh could contest like date, time, and place.",safe,safe,0.45882153511047363,2.0,121.0,123.0,safe
mpho tutu: choosing between the church and being gay -    that god called her to serve &amp; his church turne,safe,hateful,0.5402786731719971,3.0,115.0,118.0,hateful
@user @user because many of us find obama's policies repugnant does not make us  you're liberal racecard has exhausted,hateful,hateful,0.5608689785003662,3.0,115.0,118.0,hateful
@user @user @user He is such a stroke🙄 ,safe,hateful,0.6701080799102783,3.0,103.0,106.0,hateful
"I see you, too, you fucking SHLOMO KIKE LOVER. GET THE FUCK OUTTA HERE, YOU ADL SERPENT.",hateful,hateful,0.662733793258667,3.0,119.0,122.0,hateful
"By the way, I just opened a PDF someone sent me (a single page). If I open it in Adobe Reader Touch (the Windows 10 app), it shows me a blank page. But if I open it in Firefox, it looks fine. More Adobe **%**MAGIC**%**",safe,safe,0.4730839729309082,2.0,150.0,152.0,safe
pa of my morning routineâ¤ï¸ my face felt great all day!   #nerium #morning #fresh #allday #antiaging ,safe,safe,0.45365214347839355,2.0,126.0,128.0,safe
" @user @user would like to wish you a   #father's day :),  #family #dad #fathersday ",safe,safe,0.6917288303375244,2.0,117.0,119.0,safe
"#koreans &amp; joseon people in japan, will abuse the  for claims of own rights by rough demo.  #aberdeen",hateful,hateful,0.5808541774749756,3.0,120.0,123.0,hateful
ok.  this logres book is getting interesting.   . ,safe,safe,0.6094422340393066,2.0,103.0,105.0,safe
@USER @USER @USER @USER @USER @USER You must be talking about hateful conservatives.,hateful,hateful,0.6932392120361328,3.0,109.0,112.0,hateful
@user @user She is a keeper... ,safe,safe,0.5969154834747314,2.0,99.0,101.0,safe
#qanda what happen to the predicted fall of Society after  SSM. Only the religious conservatives right     are the ones  running a muck in government. ,hateful,hateful,0.44709277153015137,3.0,122.0,125.0,hateful
How long will it take for Cinco de Mayo to become a national holiday and the 4th of July to become a day of mournful remembrance?#ImmigrationInvasion #StopTheGreatReplacement #StopTheInvasion #Immigration #SecureTheBorder #NoDACA #NoAmnesty #BuildTheWall #RedWave #RedWaveRising ,safe,hateful,0.5786099433898926,3.0,161.0,164.0,hateful
Why is Adam Schiff acting like he is terrified of what @JulianAssange might tell Congress? ,safe,safe,0.532151460647583,2.0,110.0,112.0,safe
"RT @JakeG_BasedGod: ""Never go full retard""",hateful,hateful,0.5766279697418213,3.0,103.0,106.0,hateful
Trump Admin. Considering Immigration Plan to Make Best use of Taxpayer Funds - ,hateful,safe,0.4338076114654541,2.0,105.0,107.0,safe
"""63% of americaâs calories come from refined and processed foods"" ",safe,safe,0.46761131286621094,2.0,107.0,109.0,safe
"UN call #POTUS Immigration ""violation of human rights"" ",safe,safe,0.47069811820983887,2.0,104.0,106.0,safe
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Too bad the 🤡 are funding it or it would tank by economic law.,safe,hateful,2.40116286277771,3.0,189.0,192.0,hateful
Are the democrats guilty of treason?,safe,hateful,0.527198076248169,3.0,98.0,101.0,hateful
"Im tired of being quiet and nice. tired of this hoe thinking she got something over me, bitch you dont. keep quiet over there ",hateful,hateful,0.6436638832092285,3.0,117.0,120.0,hateful
"@user God I hate that dumb cunt with her shitty music and feminism™, meanwhile her country is the rape capital of Europe ",hateful,hateful,0.6352839469909668,3.0,114.0,117.0,hateful
"avg person receives 147 emails a day! yikes. i stopped using e-mail roughly a year ago. feel #free, more #efficient and  !",safe,safe,0.5946571826934814,2.0,121.0,123.0,safe
@user Yes Liberals vs progressives This should be a really dumb banter  Go ,hateful,safe,0.4414656162261963,2.0,108.0,110.0,safe
@user @user Bitch shut up he building his self esteem ,hateful,hateful,0.5955445766448975,3.0,103.0,106.0,hateful
 @user @user we're here waiting for it to sta ð #capitalstb   ,safe,safe,0.4104945659637451,2.0,114.0,116.0,safe
@user @user Oh course the NFL will cower in fear of liberals who trying to destroy the game.  Will submit to their demands ,safe,hateful,0.4515261650085449,3.0,118.0,121.0,hateful
@HBergHattie @snkscoyote I wonder if the progs didn't relegate young black men to the ghettos to keep them away from harry reid's friends...,hateful,hateful,0.8530538082122803,3.0,128.0,131.0,hateful
"don't forget, @user - research shows that sexist men have psychological problems. #tuckercarlson ",hateful,hateful,0.5951948165893555,3.0,111.0,114.0,hateful
@user Yay!! So happy she is well hehe. ,safe,safe,0.6666936874389648,2.0,101.0,103.0,safe
This is so not classical!,safe,safe,0.5503749847412109,2.0,95.0,97.0,safe
I Hate #IllegalAliens And what they do to this country ,hateful,hateful,0.4669005870819092,3.0,103.0,106.0,hateful
Take another GULP of Koolaide and enjoy your trip. ,safe,hateful,0.6321148872375488,3.0,104.0,107.0,hateful
"I see @JoeBiden is raising more money, which means little to me as @realDonaldTrump works so much smarter and won in 2016 spending much less than #Hillary [NEWLINE]I will still support #Trump2020 any way I can as $ helps!",safe,safe,0.6450340747833252,2.0,147.0,149.0,safe
#gracemugabe is just as  as her husband. #mugabe #zimbabwe @user @user @user @user ,hateful,hateful,0.4444088935852051,3.0,118.0,121.0,hateful
"I just, kinda enjoyed doing quick intros to allah when over in the sandbox.  ",safe,hateful,0.585857629776001,3.0,108.0,111.0,hateful
One of many dumb deals this country has and is doing regarding immigration. ,hateful,hateful,0.513688325881958,3.0,104.0,107.0,hateful
@user @user She is a Republican. Do you actually expect any different. And as far as her calling the opposition money a bribe she should be used to that by now bribes that is ,hateful,hateful,0.5997164249420166,3.0,130.0,133.0,hateful
Thank you so much to @user &amp; @user for hosting such an amazing event this past weekend! No child should face immigration court w/o an attorney by their side &amp; this event helped raise critical awareness for these immigrant &amp; refugee children #KINDLA #GivingKINDness ,hateful,safe,0.5991895198822021,2.0,151.0,153.0,safe
@user Too bad you have to be a skank in order to stay relevant ,hateful,hateful,0.44509124755859375,3.0,106.0,109.0,hateful
"for the 1st time since 2006, im not playing in the omaha metro summer league which stas tonight. my body/health issues wont allow it.  ",safe,safe,0.46369004249572754,2.0,125.0,127.0,safe
@user @user you took a sip of your trusty vault 13 canteen ,safe,safe,0.5947763919830322,2.0,106.0,108.0,safe
@USER @USER @USER Top 15!? Yes he is??,safe,safe,0.5755043029785156,2.0,103.0,105.0,safe
i am upbeat.#i_am #positive #affirmation   ,safe,safe,0.37601327896118164,2.0,101.0,103.0,safe
@user Me and bronbron are cool now. It's ok if he eat ass #lakergang ,hateful,safe,0.482682466506958,2.0,110.0,112.0,safe
... prayer said for you for successful surgery and quick recovery ... enjoy your day! _O_X,safe,safe,0.7017426490783691,2.0,108.0,110.0,safe
RT @Rene_gadeCowboy: I have to agree with Charlie he's spot on... http://t.co/9lcmVE9i1m,hateful,safe,0.8534581661224365,2.0,121.0,123.0,safe
@user He’s talking as though Pres. Trump if failing at every turn. Actuality is totally opposite. Get a grip you fool! ,hateful,hateful,0.594247579574585,3.0,118.0,121.0,hateful
"migration from the Islamic world, seeded with terrorist cells, is the greatest threat to Europe from Middle East. But would not a U.S. war w-Iran increase rather than diminish that threat”?Another neocon nightmare; Bolton a discredited failure.#V4 ",hateful,hateful,0.5711448192596436,3.0,142.0,145.0,hateful
@USER Robyn I was gonna make vegan scones but I ran out of fucking time.  Blame my biochem lab,hateful,safe,0.4330306053161621,2.0,115.0,117.0,safe
@USER It's all liberals have.  It's all they ever had.  They see everything through the prism of race.,safe,hateful,0.4525032043457031,3.0,113.0,116.0,hateful
Remember Georgetown Massacre? He was a Christian.,safe,hateful,0.8946449756622314,3.0,99.0,102.0,hateful
yayy!! and you chef :) ,safe,safe,0.5588240623474121,2.0,97.0,99.0,safe
Short  non-fiction story thread about immigrant life &amp; our social normalcy:  Algerian families on the beach at Lac La Pèche introducing themselves for the first time as they heard similarities in the type of Arabic that was being spoken from the other side of the shore. ,hateful,safe,0.5762875080108643,2.0,146.0,148.0,safe
"Jews seek to create conflict Muslims and whites so we will destabilize countries in the middle east (where we have no business), so Israel can expand its borders.  Hence the term ""islamonazi"".",safe,hateful,0.5972518920898438,3.0,132.0,135.0,hateful
"concern is for the security, culture and identity of the European people.” @user accuses Spain of encouraging “out-of-control” immigration. #Salvini right on target.  Socialists exposing all in EUðŸ‘‰others must seal-off Spain.#V4 #Visegrad ",hateful,hateful,0.5224857330322266,3.0,149.0,152.0,hateful
@user @user Juan needs to check himself. He is completely out of control. ,hateful,safe,0.4718492031097412,2.0,107.0,109.0,safe
"Are you wondering what you can do to make a tangible difference in the lives of refugees? Watch this video to learn how you can rally the support of your friends and family and help refugees rebuild their lives, and then join the campaign! âž ",hateful,safe,0.56005859375,2.0,141.0,143.0,safe
@USER @USER Racist all she is. My god less then 10% of population and cry 😿 more then other 90 put together. Trump doing a great job just cause he got white skin ya don't need hate on him over and over and over,hateful,hateful,0.6232290267944336,3.0,142.0,145.0,hateful
The Unfairness of Mass Immigration Into the West: Why Are Only the White Countries Absorbing Immigrants? ,hateful,hateful,0.7163474559783936,3.0,114.0,117.0,hateful
Epic. Will likely never be outdone….  Not this year. GOAT?,safe,safe,0.6066899299621582,2.0,106.0,108.0,safe
@user it's going to be a great year!!! i can't wait till this happens :) #treason #traitorump #liarâ¦ ,hateful,hateful,0.5226507186889648,3.0,120.0,123.0,hateful
Ok Cool. Look at the evidence we have here. Try to blow holes in it. The data is solid. I have been fighting the deep state for over 40 years. ,safe,safe,0.5841195583343506,2.0,126.0,128.0,safe
" @user chill out ð»   weekends â¤ï¸ @ rue bourbon, burgos circle, the fo ",safe,safe,0.5820207595825195,2.0,122.0,124.0,safe
@user Billy Shears Rips 'Mad Captain' Donald Trump in Climate Change Song. ,safe,safe,4.235100269317627,2.0,108.0,110.0,safe
"Putting women on ships-start of the downfall of the USN. I'm tired of paying 1 trillion a year for a bunch of whores and druggies. Women are supposed to be good at cleaning, but I went to utbube -ships with women on them, filthy ships. ",hateful,hateful,0.5715005397796631,3.0,148.0,151.0,hateful
happy b dayð¯ðð¤ð½ð­ ,safe,safe,0.7021331787109375,2.0,123.0,125.0,safe
@user @user She is indeed very cute ,safe,safe,0.5381934642791748,2.0,99.0,101.0,safe
"@user @user @user @user @user @user 36 years ago I was sexually assaulted by a Supreme Court nominee, but I would like to remain anonymous so that I don't have to answer questions. This is basically a smear campaign because I am a democrat and don't want conservatives with a majority on SCOTUS."""""""" ",hateful,hateful,0.6157090663909912,3.0,156.0,159.0,hateful
be  .    (link in bio)  #mind #body #spirit #personaldevelopmentâ¦ ,safe,safe,0.6682610511779785,2.0,114.0,116.0,safe
@user 👌🏻 I’ve never seen anyone talk like that on Twitter before and I’ve seen some really messed up shit ,hateful,hateful,0.5149071216583252,3.0,115.0,118.0,hateful
"wake up every day and be thankful. every day is a gift, make the most of it and don't take it for granted.    #feeling",safe,safe,0.5171811580657959,2.0,119.0,121.0,safe
What if I told you there's a group in Israel &amp; in America that has been controlling US foreign policiy for decades using spie lies &amp; quasi blackmail schemes. would you believe me? #MAGA #AmericaFirst @USER The @USER @USER URL,hateful,hateful,0.7341251373291016,3.0,145.0,148.0,hateful
sunday funday!! ðð»âð   #smile  #happiness #love ,safe,safe,0.5599870681762695,2.0,128.0,130.0,safe
i just caught myself eating chocolate sliced bread beside the ref realizing i still didn't eat my dinner.  ,safe,safe,0.4203517436981201,2.0,109.0,111.0,safe
"@Wizards_DnD @JimZub tranny dragons, eh? I know some people that will love this!",hateful,safe,0.47760677337646484,2.0,113.0,115.0,safe
@USER @USER @USER Useful idiots for international communism just like antifa today. URL,hateful,hateful,0.4202132225036621,3.0,108.0,111.0,hateful
@user Why do all liberals look like they're eating sour grapes?? ,safe,hateful,0.8082683086395264,3.0,103.0,106.0,hateful
@USER Russ us fuckin'dead,safe,hateful,0.626054048538208,3.0,97.0,100.0,hateful
@user This isn't a 'not all men' bullshit you talking about. This is clearly a 'you mother fuckers' deal. Y'all here is not appropriate. ,safe,hateful,0.6402647495269775,3.0,124.0,127.0,hateful
I can fix the #DACA problem in five words. Trump can thank me later.,safe,safe,0.40587949752807617,2.0,107.0,109.0,safe
@user in my previous job every #white person's response to  was doing the #mannequinchallenge &amp; that's including #ceo &amp; mgtâ¦,hateful,hateful,0.5160915851593018,3.0,126.0,129.0,hateful
 @user @user so   #pray 4 christina's #family &amp; #friends #rip,safe,safe,0.4646008014678955,2.0,112.0,114.0,safe
20 Crazy Things Liberals Blame Trump For URL via @USER  Unhinged blame everything on our President.,hateful,hateful,0.6759138107299805,3.0,113.0,116.0,hateful
"@USER @USER @USER @USER @USER Now I know you're having a laugh. Do you really believe that the media aren't picking on him? As for getting his shit together"", what ""shit"" would that be?""",hateful,safe,0.6114919185638428,2.0,134.0,136.0,safe
@user 😘😘😘 ,hateful,safe,0.5549159049987793,2.0,96.0,98.0,safe
@user @user Endless Dreg here...😀😀😀😀@USER 🇺🇸🇺🇸🇺🇸#MAGA    &gt;&gt;&gt;&gt;&gt; @user &lt;&lt;&lt;&lt;&lt;&lt; Pervert supreme of society ,hateful,hateful,0.5960826873779297,3.0,152.0,155.0,hateful
The Hill | BREAKING: The #UnitedNations migration agency has rejected... #Trump #KenIsaacs #President ,hateful,safe,0.477893590927124,2.0,114.0,116.0,safe
Rampant Child Rape Exposed at Detention Centers as HIV Positive Worker Caught Raping Kids ,safe,hateful,0.5404775142669678,3.0,110.0,113.0,hateful
#sick   &amp;   over alleged #tigeemple #slaughterhouse disgusting &amp; wrong - and here the #endangeredtigers thought they were safe ð,safe,hateful,0.6238706111907959,3.0,133.0,136.0,hateful
Watch: Muslim refugee in Denmark say they have a right to target Jews - Free Speech Time - @user ,hateful,hateful,0.4764232635498047,3.0,111.0,114.0,hateful
@USER @USER Now Comes The Pain...............  #MAGA🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸  #WWG1WGA URL,hateful,hateful,0.6632122993469238,3.0,131.0,134.0,hateful
friday is always a good day! ð¬ð  #positive #vibes #friday,safe,safe,4.394526243209839,2.0,118.0,120.0,safe
the princess feet i will be serving this weekend. #worship #slave #trampled #stomped #humiliation   #blessed ,safe,hateful,0.6024622917175293,3.0,119.0,122.0,hateful
