text,label,prediction,response_time,vram_usage,ram_usage,total_time
"the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",positive,positive,2.234273672103882,4264,102.0703125,0.1885451
"as it turns out , you can go home again .",positive,positive,2.2438623905181885,4264,102.07421875,0.2124194
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .",positive,positive,2.13801908493042,4264,102.16796875,0.1082858
"this kind of hands-on storytelling is ultimately what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .",positive,positive,2.272791624069214,4264,102.16796875,0.2627452
"making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .",positive,negative,2.395350217819214,4264,102.2109375,0.3663672
"grown-up quibbles are beside the point here . the little girls understand , and mccracken knows that's all that matters .",positive,positive,2.246943473815918,4264,101.91015625,0.225283
"a powerful , chilling , and affecting study of one man's dying fall .",positive,positive,2.14540433883667,4264,102.1640625,0.1024258
this is a fascinating film because there is no clear-cut hero and no all-out villain .,positive,positive,2.2973408699035645,4264,102.26171875,0.2509936
"a dreadful day in irish history is given passionate , if somewhat flawed , treatment .",positive,negative,2.237548351287842,4264,102.26953125,0.2125263
. . . a good film that must have baffled the folks in the marketing department .,positive,negative,2.4129083156585693,4264,101.02734375,0.3624364
". . . is funny in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm without ever succumbing to sentimentality .",positive,positive,2.1623775959014893,4264,101.67578125,0.1195268
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",positive,negative,2.255643606185913,4264,101.68359375,0.2099539
a soul-stirring documentary about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,positive,positive,2.2854714393615723,4264,102.2421875,0.2433098
what's so striking about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,positive,positive,2.2804434299468994,4264,102.25390625,0.2249612
"the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish .",positive,negative,2.387523651123047,4264,101.96484375,0.3514933
"the performances are immaculate , with roussillon providing comic relief .",positive,positive,2.138734817504883,4264,101.96484375,0.0968229
kinnear . . . gives his best screen performance with an oddly winning portrayal of one of life's ultimate losers .,positive,positive,2.2660751342773438,4264,102.07421875,0.2261997
"hugh grant , who has a good line in charm , has never been more charming than in about a boy .",positive,positive,2.258223295211792,4264,102.078125,0.2176154
there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that permeates the script .,positive,positive,2.170703887939453,4264,102.15234375,0.1183247
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' occur while waiting for things to happen .",positive,negative,2.274675130844116,4264,102.1640625,0.2287241
one of the best looking and stylish animated movies in quite a while . . .,positive,positive,2.251429796218872,4264,102.1953125,0.2149539
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff .",positive,positive,2.2855327129364014,4264,102.1953125,0.236867
denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be seen everywhere .,positive,positive,2.417236328125,4264,102.21484375,0.3640099
"you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' style apes films from the period . . . its message is not rooted in that decade .",positive,positive,2.1622231006622314,4264,102.21484375,0.1299203
waiting for godard can be fruitful : 'in praise of love' is the director's epitaph for himself .,positive,positive,2.246635675430298,4264,102.21875,0.2105959
a gangster movie with the capacity to surprise .,positive,positive,2.2316713333129883,4264,102.21875,0.2121366
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",positive,negative,2.403207540512085,4264,102.23046875,0.3562762
"if not a home run , then at least a solid base hit .",positive,positive,2.146512985229492,4264,101.06640625,0.1002405
goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse .,positive,negative,2.2562944889068604,4264,101.59375,0.2200262
. . . a fairly disposable yet still entertaining b picture .,positive,negative,2.2496159076690674,4264,101.61328125,0.212871
"it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .",positive,positive,2.4017720222473145,4264,102.1328125,0.3730012
the film truly does rescue [the funk brothers] from motown's shadows . it's about time .,positive,positive,2.137294292449951,4264,102.1875,0.1024801
"drawing on an irresistible , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",positive,positive,2.2746543884277344,4264,102.21484375,0.2214455
"works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",positive,negative,2.266833543777466,4264,101.18359375,0.2279959
[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .,positive,positive,2.158090114593506,4264,101.28515625,0.1122299
"a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",positive,negative,2.3269286155700684,4266,102.16796875,0.2895793
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .",positive,negative,2.176758050918579,4266,101.140625,0.1264205
"the piano teacher is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .",positive,negative,2.2791640758514404,4266,101.21484375,0.2473355
as refreshing as a drink from a woodland stream .,positive,positive,2.2426657676696777,4266,102.16015625,0.2104791
williams absolutely nails sy's queasy infatuation and overall strangeness .,positive,positive,2.1456751823425293,4266,101.1484375,0.0996373
can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?,positive,negative,2.316760301589966,4266,101.11328125,0.2733297
"while it's nothing we haven't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort .",positive,positive,2.1642065048217773,4266,101.6171875,0.1171354
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",positive,negative,2.2827701568603516,4266,101.546875,0.2507059
an intimate contemplation of two marvelously messy lives .,positive,positive,2.2593278884887695,4266,101.94921875,0.2070749
"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",positive,positive,2.1570756435394287,4266,101.9375,0.1111251
this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party .,positive,positive,2.3091936111450195,4266,102.15234375,0.2572157
poignant if familiar story of a young person suspended between two cultures .,positive,positive,2.1291065216064453,4266,102.15234375,0.1022029
a metaphor for a modern-day urban china searching for its identity .,positive,positive,2.347792625427246,4266,102.20703125,0.3152786
"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .",positive,positive,2.268477201461792,4266,102.49609375,0.2178653
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,positive,negative,2.1393110752105713,4266,102.18359375,0.1135328
"the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .",positive,negative,2.272401809692383,4266,102.18359375,0.2390531
"despite its faults , gangs excels in spectacle and pacing .",positive,positive,2.232086420059204,4266,102.22265625,0.1931612
entertaining despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .,positive,positive,2.264186143875122,4266,102.671875,0.2191768
"a tightly directed , highly professional film that's old-fashioned in all the best possible ways .",positive,positive,2.2366654872894287,4266,102.16015625,0.2106275
it's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .,positive,positive,2.4185616970062256,4266,102.16015625,0.3746176
in visual fertility treasure planet rivals the top japanese animations of recent vintage .,positive,positive,2.147160768508911,4266,102.16015625,0.0978585
"enormously enjoyable , high-adrenaline documentary .",positive,positive,2.271319627761841,4266,101.0859375,0.2418311
"buy is an accomplished actress , and this is a big , juicy role .",positive,positive,2.2492928504943848,4266,101.62109375,0.2174261
it works its magic with such exuberance and passion that the film's length becomes a part of its fun .,positive,positive,2.1650540828704834,4266,101.62109375,0.1091499
"beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",positive,positive,2.299795389175415,4266,102.1796875,0.2580726
an old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .,positive,positive,2.131021499633789,4264,102.19140625,0.1010916
charlotte sometimes is a gem . it's always enthralling .,positive,positive,2.3248422145843506,4264,102.234375,0.2654337
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a respectable sequel .",positive,positive,2.2516417503356934,4264,101.08984375,0.2174988
a remarkable film by bernard rose .,positive,positive,2.3978679180145264,4264,101.11328125,0.3691761
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",positive,positive,2.163912534713745,4264,101.62109375,0.1194988
"a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",positive,positive,2.2785444259643555,4264,101.24609375,0.2221082
an original and highly cerebral examination of the psychopathic mind,positive,positive,2.2482120990753174,4264,101.71484375,0.209456
michel piccoli's moving performance is this films reason for being .,positive,positive,2.242158889770508,4264,101.72265625,0.1937036
a captivating and intimate study about dying and loving . . .,positive,positive,2.1339714527130127,4264,102.21875,0.0940215
this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .,positive,positive,2.286607503890991,4264,102.2265625,0.2604024
[grant] goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .,positive,positive,2.1549909114837646,4264,102.2265625,0.1186533
a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,positive,negative,2.3237366676330566,4264,102.2265625,0.3009576
about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,positive,positive,2.254848003387451,4264,102.7578125,0.2264939
"an involving , inspirational drama that sometimes falls prey to its sob-story trappings .",positive,negative,2.4003868103027344,4264,102.765625,0.3632798
some of the most inventive silliness you are likely to witness in a movie theatre for some time .,positive,positive,2.1563305854797363,4264,102.22265625,0.1042042
canadian filmmaker gary burns' inventive and mordantly humorous take on the soullessness of work in the city .,positive,positive,2.2737972736358643,4264,102.234375,0.2459319
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",positive,positive,2.2956387996673584,4264,102.24609375,0.2392163
"everyone's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .",positive,positive,2.1554782390594482,4264,102.24609375,0.110345
the closest thing to the experience of space travel,positive,positive,2.2807071208953857,4264,102.4140625,0.2517561
full of surprises .,positive,positive,2.2442965507507324,4264,102.4140625,0.2024862
connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus .,positive,positive,2.2572109699249268,4264,102.4140625,0.2335207
"if you can push on through the slow spots , you'll be rewarded with some fine acting .",positive,positive,2.2298953533172607,4264,101.328125,0.2126284
"an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .",positive,negative,2.4050872325897217,4264,101.79296875,0.3641861
"symbolically , warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal .",positive,positive,2.154752492904663,4264,101.8046875,0.1053546
spy kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .,positive,positive,2.2830803394317627,4264,102.37109375,0.241232
exceptionally well acted by diane lane and richard gere .,positive,positive,2.2420239448547363,4264,102.5859375,0.2128801
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .",positive,positive,2.4115681648254395,4264,102.3359375,0.3575043
"in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",positive,positive,2.17800235748291,4264,102.33984375,0.130648
miller has crafted an intriguing story of maternal instincts and misguided acts of affection .,positive,positive,2.2479217052459717,4264,102.2421875,0.2010717
one of the most exciting action films to come out of china in recent years .,positive,positive,2.2679808139801025,4264,102.2734375,0.2266364
"this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .",positive,negative,2.174386501312256,4264,102.3046875,0.1180988
"my little eye is the best little "" horror "" movie i've seen in years .",positive,positive,2.3020641803741455,4264,102.3046875,0.2508082
"tunney , brimming with coltish , neurotic energy , holds the screen like a true star .",positive,positive,2.275151252746582,4266,102.72265625,0.2189165
"even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm .",positive,positive,2.3974387645721436,4266,101.15234375,0.3592943
"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .",positive,positive,2.131571054458618,4266,101.65234375,0.1172466
"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .",positive,negative,2.304658889770508,4264,101.65625,0.2491056
the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,positive,positive,2.2552483081817627,4264,102.1953125,0.228376
"like the series , the movie is funny , smart , visually inventive , and most of all , alive .",positive,positive,2.3975415229797363,4264,101.16015625,0.3424391
"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",positive,negative,2.1480770111083984,4264,101.79296875,0.1061301
you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .,positive,negative,2.285076379776001,4264,101.796875,0.2653028
"sure , i hated myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better judgment be damned .",positive,negative,2.1767077445983887,4264,102.30078125,0.1188363
"time out is as serious as a pink slip . and more than that , it's an observant , unfussily poetic meditation about identity and alienation .",positive,positive,2.283262014389038,4264,102.328125,0.2313961
"will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .",positive,positive,2.246799945831299,4264,102.37890625,0.221101
"maryam is a small film , but it offers large rewards .",positive,positive,2.3956079483032227,4264,102.390625,0.364717
"a highly watchable , giggly little story with a sweet edge to it .",positive,positive,2.1449544429779053,4264,102.39453125,0.0980776
the most consistently funny of the austin powers films .,positive,positive,2.2803428173065186,4264,102.39453125,0.2437251
"ana's journey is not a stereotypical one of self-discovery , as she's already comfortable enough in her own skin to be proud of her rubenesque physique . . .",positive,positive,2.3318159580230713,4266,102.39453125,0.3025309
"cockettes has the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .",positive,negative,2.155322790145874,4266,102.4375,0.1128747
there's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .,positive,positive,2.2692596912384033,4266,102.5,0.2190481
the comedy makes social commentary more palatable .,positive,positive,2.273320198059082,4266,102.5,0.215497
an ideal love story for those intolerant of the more common saccharine genre .,positive,positive,2.2686541080474854,4266,102.50390625,0.2175934
one funny popcorn flick .,positive,positive,2.4216840267181396,4266,102.5078125,0.3757891
"this new zealand coming-of-age movie isn't really about anything . when it's this rich and luscious , who cares ?",positive,negative,2.168579339981079,4266,102.28125,0.1104197
"tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham .",positive,positive,2.2729134559631348,4266,102.28125,0.2302091
this gorgeous epic is guaranteed to lift the spirits of the whole family .,positive,positive,2.256150722503662,4266,102.29296875,0.2117533
the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough .,positive,positive,2.403019428253174,4266,102.296875,0.3608682
"williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity .",positive,positive,2.1282260417938232,4266,102.3125,0.1023048
"if you're in the right b-movie frame of mind , it may just scare the pants off you .",positive,positive,2.293015241622925,4266,102.32421875,0.2570507
a movie of riveting power and sadness .,positive,positive,2.2602927684783936,4266,102.32421875,0.2155776
both a detective story and a romance spiced with the intrigue of academic skullduggery and politics .,positive,negative,2.3975160121917725,4266,102.32421875,0.3545111
quietly engaging .,positive,positive,2.1605775356292725,4266,102.32421875,0.1288487
"ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it entertaining .",positive,positive,2.283277988433838,4266,101.12890625,0.2485418
"director roger kumble offers just enough sweet and traditional romantic comedy to counter the crudity . and there's the inimitable diaz , holding it all together .",positive,positive,2.277557373046875,4266,101.16015625,0.2330011
"spielberg's picture is smarter and subtler than [total recall and blade runner] , although its plot may prove too convoluted for fun-seeking summer audiences .",positive,negative,2.164836883544922,4266,101.6015625,0.1187516
"it's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas .",positive,positive,2.3406763076782227,4266,101.88671875,0.2892097
"a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .",positive,positive,2.159686803817749,4266,101.9140625,0.1105501
"dense , exhilarating documentary .",positive,positive,2.3086140155792236,4266,101.53515625,0.2533552
the production values are of the highest and the performances attractive without being memorable .,positive,positive,2.2474515438079834,4266,101.19140625,0.2150428
a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .,positive,positive,2.410060405731201,4266,101.15625,0.3723646
"finely crafted , finely written , exquisitely performed",positive,positive,2.1306071281433105,4266,101.65234375,0.0960212
ramsay and morton fill this character study with poetic force and buoyant feeling .,positive,positive,2.296668767929077,4266,101.671875,0.2502793
this submarine drama earns the right to be favorably compared to das boot .,positive,positive,2.359069585800171,4264,101.20703125,0.3215135
"claude chabrol's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .",positive,positive,2.157843828201294,4264,100.59375,0.1120896
"there's a great deal of corny dialogue and preposterous moments . and yet , it still works .",positive,negative,2.2874908447265625,4264,101.0859375,0.2386381
the film was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson . . .,positive,positive,2.260549306869507,4264,101.1796875,0.2214286
"like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight .",positive,negative,2.4121081829071045,4264,101.453125,0.3826078
"special p . o . v . camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen .",positive,positive,2.1400418281555176,4264,101.6171875,0.1109214
a joyous occasion,positive,positive,2.2776403427124023,4264,102.10546875,0.2400414
"mike white's deft combination of serious subject matter and dark , funny humor make "" "" the good girl "" a film worth watching .",positive,positive,2.2452492713928223,4264,102.11328125,0.2201626
this is a shrewd and effective film from a director who understands how to create and sustain a mood .,positive,positive,2.254584312438965,4264,102.21484375,0.2359611
meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia .,positive,negative,2.2707011699676514,4264,102.21484375,0.2262789
"assayas' ambitious , sometimes beautiful adaptation of jacques chardonne's novel .",positive,positive,2.1497936248779297,4264,102.40234375,0.1014938
"as ex-marine walter , who may or may not have shot kennedy , actor raymond j . barry is perfectly creepy and believable .",positive,positive,2.3122825622558594,4264,102.421875,0.2711549
those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy .,positive,positive,2.1612277030944824,4264,102.46484375,0.1133735
"pete's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .",positive,positive,2.305765390396118,4264,102.51953125,0.2735499
"like brosnan's performance , evelyn comes from the heart .",positive,positive,2.2576370239257812,4264,102.875,0.2128688
"it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking .",positive,positive,2.1496734619140625,4264,102.890625,0.1132056
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,positive,positive,2.279435873031616,4264,102.453125,0.2444924
"the early and middle passages are surprising in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it works .",positive,positive,2.2961764335632324,4264,102.4609375,0.2526229
"this quiet , introspective and entertaining independent is worth seeking .",positive,positive,2.254251480102539,4264,102.484375,0.2134617
"whether our action-and-popcorn obsessed culture will embrace this engaging and literate psychodrama isn't much of a mystery , unfortunately .",positive,negative,2.4035801887512207,4264,102.48828125,0.3568871
"whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one .",positive,positive,2.1718029975891113,4264,102.546875,0.122432
"sly , sophisticated and surprising .",positive,positive,2.225700855255127,4264,102.55078125,0.1857404
spare but quietly effective retelling .,positive,positive,2.2410831451416016,4264,102.6015625,0.207218
demonstrates a vivid imagination and an impressive style that result in some terrific setpieces .,positive,positive,2.3922955989837646,4264,102.609375,0.3482437
"by its modest , straight-ahead standards , undisputed scores a direct hit .",positive,positive,2.1398844718933105,4264,102.5546875,0.0980405
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .",positive,positive,2.266653537750244,4264,102.5546875,0.2101886
"for those who like quirky , slightly strange french films , this is a must !",positive,positive,2.241065740585327,4264,102.625,0.2121978
"there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front .",positive,positive,2.1587960720062256,4264,101.21875,0.1143119
"[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision .",positive,positive,2.304266929626465,4264,101.2421875,0.2748189
a whale of a good time for both children and parents seeking christian-themed fun .,positive,positive,2.1337900161743164,4264,101.734375,0.1023935
what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant .,positive,negative,2.309861898422241,4264,101.4375,0.2701648
much smarter and more attentive than it first sets out to be .,positive,positive,2.2461774349212646,4264,101.7578125,0.2078278
the story is smart and entirely charming in intent and execution .,positive,positive,2.1581671237945557,4264,101.765625,0.1012402
a movie of technical skill and rare depth of intellect and feeling .,positive,positive,2.2774717807769775,4264,102.29296875,0.2364789
represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema .,positive,positive,2.265334367752075,4264,102.30078125,0.2131983
"doesn't do more than expand a tv show to movie length . however , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome .",positive,positive,2.2664284706115723,4264,102.34375,0.2284284
"if you're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need .",positive,positive,2.229646921157837,4264,102.3515625,0.1890885
"a pointed , often tender , examination of the pros and cons of unconditional love and familial duties .",positive,positive,2.1478376388549805,4264,102.47265625,0.0992944
"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",positive,negative,2.2751336097717285,4264,102.48046875,0.2421097
a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .,positive,positive,2.275787591934204,4264,102.48046875,0.2230755
it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline .,positive,positive,2.2869114875793457,4264,102.48046875,0.2322521
"elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .",positive,positive,2.1236422061920166,4264,102.48046875,0.106515
enriched by a strong and unforced supporting cast .,positive,positive,2.2688028812408447,4264,101.1875,0.2380368
writer/ director m . night shyamalan's ability to pull together easily accessible stories that resonate with profundity is undeniable .,positive,positive,2.2487456798553467,4264,101.22265625,0.2168872
"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought unexpected gravity to blade ii .",positive,positive,2.2352373600006104,4264,101.71484375,0.2178105
"not a strike against yang's similarly themed yi yi , but i found what time ? to be more engaging on an emotional level , funnier , and on the whole less detached .",positive,positive,2.253061294555664,4264,101.77734375,0.2225018
"a breathtaking adventure for all ages , spirit tells its poignant and uplifting story in a stunning fusion of music and images .",positive,positive,2.158707618713379,4264,102.1484375,0.1112394
a charming and funny story of clashing cultures and a clashing mother/daughter relationship .,positive,positive,2.2887866497039795,4264,101.52734375,0.2502043
"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . gorgeous , passionate , and at times uncommonly moving .",positive,positive,2.27710223197937,4264,101.73046875,0.2315838
""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,positive,negative,2.2734813690185547,4264,101.73046875,0.2302503
"[washington's] strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene .",positive,positive,2.4001827239990234,4264,102.32421875,0.3536279
"shiner can certainly go the distance , but isn't world championship material",positive,negative,2.1610963344573975,4264,102.33203125,0.1028446
the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .,positive,negative,2.246220111846924,4264,101.22265625,0.2055264
. . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .,positive,negative,2.267920732498169,4264,101.71484375,0.2153083
"affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .",positive,positive,2.146744728088379,4264,101.40625,0.1093515
a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . it's a sight to behold .,positive,positive,2.3323941230773926,4264,101.26171875,0.2830789
"it's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .",positive,positive,2.158278226852417,4264,101.75390625,0.1078501
"saved from being merely way-cool by a basic , credible compassion .",positive,negative,2.3048195838928223,4264,101.8125,0.2760829
"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .",positive,positive,2.269510269165039,4264,101.87890625,0.2276624
