text,label,prediction,response_time,vram_usage,ram_usage,total_time
i had every intention of doing more gardening this morning while it was still cool but i was just feeling so rotten,sadness,anger,2.287635326385498,4416,100.09765625,0.248755
i have a good feeling about this so i am excited,joy,joy,2.1544737815856934,4416,100.63671875,0.1026072
i feel like i am just starting to understand the blessings that come from being submissive to the will of the father,sadness,love,2.305259943008423,4416,100.640625,0.2639437
i think about the things ive said and the stuff i have done it makes me feel disgusted in myself when i should be making you happy and smile which i was far from doing,anger,anger,2.2868683338165283,4416,100.6875,0.2472753
i woke up yesterday monday morning feeling a little depressed,sadness,sadness,2.169435501098633,4416,100.69140625,0.1272286
i feel so embarrassed,sadness,anger,2.3309836387634277,4416,100.6953125,0.2860429
i spent wandering around still kinda dazed and not feeling particularly sociable but because id been in hiding for a couple for days and it was getting to be a little unhealthy i made myself go down to the cross and hang out with folks,joy,anger,2.263289213180542,4416,99.87109375,0.2220984
i can honestly say that after each sistahs chat i feel invigorated and blessed,joy,love,2.1330599784851074,4416,100.29296875,0.1032186
i still feel stupid to be in that class this is all cause off pbss fault,sadness,anger,2.2848801612854004,4416,100.30859375,0.2380676
i feel a little stunned but can t imagine what the folks who were working in the studio up until this morning are feeling,surprise,anger,2.411923885345459,4416,100.80078125,0.3653789
i admit im feeling a little bit unloved at this point,sadness,anger,2.1462881565093994,4416,100.984375,0.1011548
i feel a bit stressed even though all the things i have going on are fun,anger,anger,2.2822351455688477,4416,99.6796875,0.2461833
im feeling pretty anxious,fear,anger,2.3305835723876953,4416,100.1953125,0.2994198
i feel shocked and sad at the fact that there are so many sick people,surprise,anger,2.150045871734619,4416,100.22265625,0.0992728
i think they have always been proponents of the idea and it is just slightly possible that his feelings for a particularly charming new england girl have brought him around to their way of thinking,joy,love,2.3120856285095215,4416,99.67578125,0.270385
i feel like a naughty school girl because i am falling behind,love,anger,2.3153293132781982,4416,100.171875,0.2695103
i am right handed however i play billiards left handed naturally so me trying to play right handed feels weird,surprise,anger,2.1471776962280273,4416,99.56640625,0.1075564
i can feel that they are kind friendly and can understand my feelings,joy,love,2.281334638595581,4416,99.59375,0.2474566
i were to go overseas or cross the border then i become a foreigner and will feel that way but never in my beloved land,love,love,2.3174095153808594,4416,100.09765625,0.2693337
i feel disgusted in any man in power who talks about electricity being a problem in his area and says even my own house has similar problems,anger,anger,2.1524579524993896,4416,100.14453125,0.1105326
i feel transcendant and splendid,joy,love,2.2733664512634277,4416,100.20703125,0.2363611
i finally arrived home a couple of hours later feeling somewhat exhausted dehydrated and even sun burnt,sadness,anger,2.336087465286255,4416,100.20703125,0.3029749
i am feeling totally relaxed and comfy,joy,joy,2.1450910568237305,4416,100.69921875,0.0982288
i want each of you to feel my gentle embrace,love,love,2.2914671897888184,4416,99.59375,0.2474379
i feel privileged in my world,joy,love,2.332263469696045,4416,99.61328125,0.2900337
i am not a people person but for some fuckin reason people feel that they can come bore me with their fuckin petty garbage,anger,error,2.425351858139038,4416,100.08984375,0.3808322
i realized my mistake and i m really feeling terrible and thinking that i shouldn t do that,sadness,sadness,2.1594479084014893,4416,100.08984375,0.1217648
i suppose i feel too trusting sometimes,joy,anger,2.2907233238220215,4416,100.08984375,0.2433459
i came home waiting for the shower read something which made me upset thats why i feel discontent haha,sadness,anger,2.2669076919555664,4416,99.91796875,0.2229856
i woke up feeling crappy tired and fighting this feeling all day maybe it is all the pollen the barometric pressure i dont know i know i was off kilter,sadness,anger,2.2523090839385986,4416,100.11328125,0.2115416
i feel like i am in paradise kissing those sweet lips make me feel like i dive into a magical world of love,joy,love,2.1594507694244385,4416,100.1171875,0.1144938
i am feeling so happy,joy,joy,2.297351360321045,4416,100.86328125,0.2471438
i am running at an approximate minute pace which i feel is quite acceptable,joy,joy,2.2779502868652344,4416,100.87890625,0.229488
i feel so disappointed when my ex girlfriend doesn t call me back,sadness,anger,2.1475088596343994,4416,100.89453125,0.1026035
i have a feeling that people are using it more than they need to and enjoying the feeling as it flies carefree off the tongue but that is alright with me,joy,love,2.3190572261810303,4416,101.26953125,0.2623396
i am feeling uncertain of the merits of posting to this blog with the frequency or earnestness i had been over the previous year,fear,sadness,2.251339912414551,4416,100.8984375,0.2034832
i just plain feel envious of the self confidence they had,anger,anger,2.13287353515625,4416,100.90234375,0.0970657
i was feeling weird the other day and it went away about minutes after i took my metformin,fear,anger,2.285480499267578,4416,101.01953125,0.2489118
when a friend dropped a frog down my neck,anger,anger,2.3064169883728027,4416,101.05078125,0.2822994
im feeling angry at someone i do something thoughtful for her and my feelings toward her soften,anger,anger,2.1472039222717285,4416,101.32421875,0.0997561
i love neglecting this blog but sometimes i feel for my faithful readers,love,love,2.284745693206787,4416,101.328125,0.2467779
i lay in bed feeling as though i were awaiting an unwelcome visitor nevertheless i told myself i was strong and thought of good things until i felt better,sadness,love,2.315643787384033,4416,101.328125,0.281696
i feel my heart is tortured by what i have done,anger,anger,2.1403756141662598,4416,99.77734375,0.0980006
i was still feeling weepy and strung out so maggie treated me to ice cream and a movie a href http www,sadness,anger,2.3074440956115723,4416,100.3046875,0.2673576
i feel needy but comfortable with it i feel vulnerable but secure i feel the urge to cum hard but i get no relief,sadness,error,2.4657652378082275,4416,100.375,0.421703
i journaled about my tendency to sometimes overcommit myself which can make me feel exhausted and overwhelmed,sadness,sadness,2.1642911434173584,4416,100.97265625,0.1240296
i started out feeling discouraged this morning,sadness,sadness,2.362534761428833,4416,100.9765625,0.308371
i feel agitated with myself that i did not foresee her frustrations earlier leading to the ending of our relationship,fear,anger,2.1555209159851074,4416,100.9765625,0.111037
i grab it from the air its smooth frame feels cold to the touch,anger,anger,2.294501543045044,4410,99.69921875,0.2558531
i was angry at my boyfriend who had promised to come to see me but did not because he spent the evening with his pals,anger,anger,2.261051893234253,4392,100.2734375,0.2050625
i hate that i m sitting here at the hostel writing this and feeling so perfectly fine and than i get home and it s me and my problems and a wall,joy,anger,2.1604676246643066,4357,100.28515625,0.1148564
i do exercise i feel energetic and i am able to perform my other tasks in a very good manner,joy,joy,2.2174830436706543,4357,100.73828125,0.1846127
i looked at mabel this morning i named my left breast mabel my right one is hazel and i feel this weird mixture of anger and loss valerie wrote less than a month after her diagnosis,fear,error,2.5668277740478516,4357,99.7421875,0.5175462
im feeling pretty disheartened by the whole thing,sadness,sadness,2.1671128273010254,4357,100.27734375,0.1209866
i feel that an input from me will be valued as being less potent than say that of irfan pathan,joy,anger,2.305757761001587,4357,100.28515625,0.2555293
i feel is he generous,love,love,2.17633318901062,4357,100.9375,0.1330047
i even feel a little shaky,fear,anger,2.2551465034484863,4357,100.94140625,0.2127126
i am feeling better though i dont sound it,joy,anger,2.1512441635131836,4357,100.94140625,0.0975217
i always feel troubled when we re on the road touring living in a van or more recently in the circus buses no place to hang my hat as the song lyric has it,sadness,anger,2.280306339263916,4357,100.94140625,0.2432759
i feel our world then was a much more innocent place,joy,love,2.2297606468200684,4357,100.94140625,0.1943084
i feel thoroughly virtuous even if the daily trip to the compost bin isn t the most pleasant experience,joy,love,2.129383087158203,4357,99.70703125,0.1049149
im not feeling anything suspicious really,fear,anger,2.2661774158477783,4357,100.25,0.239284
i was feeling a little sentimental today,sadness,love,2.3469350337982178,4357,100.26953125,0.3060402
i feel like i know who most of them are by now and am starting to develop my likes and dislikes though i have not been keen on the snap evictions they have seemed pretty pointless the first one to go returned and the two webmates made absolutely zero impact on me so they won t be missed,joy,anger,2.1746132373809814,4357,100.9296875,0.1367801
i feel less whiney since the sun came out here in the sf area,sadness,joy,2.2840144634246826,4357,100.95703125,0.2353292
made a wonderfull new friend,joy,love,2.239112615585327,4357,100.9921875,0.1940517
i feel almost embarrassed to mention the single redshank and common sandpiper but there again who would not want to mention the lone wood sandpiper present at the waters edge,sadness,love,2.1642889976501465,4357,99.7265625,0.1241587
i know its easy to feel a little envious of me and i cant tell you that you shouldnt,anger,anger,2.318054437637329,4357,100.27734375,0.269812
i would feel awful if she was here this whole time,sadness,anger,2.251800060272217,4357,100.58203125,0.2028205
i feel very mislead by someone that i really really thought i knew and liked very much so,love,anger,2.1424756050109863,4357,100.60546875,0.1054348
i feel like we are doomed us humans,sadness,anger,2.2912228107452393,4357,99.64453125,0.2419786
i am going to have to check on in just a few minutes but there is this clock up above the screen that keeps ticking down the minutes i have left so am feeling a bit frantic,fear,anger,2.261526107788086,4355,99.078125,0.2228494
i got the sleep but if i could choose not to be woken up by an alarm i d definitely take that over anything it makes me feel so groggy,sadness,anger,2.1364474296569824,4355,99.296875,0.115413
ive been boring for few weeks and feeling a bit gloomy cause of the rainy days,sadness,sadness,2.3087563514709473,4355,99.828125,0.2683472
i feel that this information is vital to moving on with your day and you re not complete until you read it,joy,anger,2.2288849353790283,4355,99.828125,0.1823233
im feeling generous today heres one more you may have already seen but is good for a chuckle,love,joy,2.153665065765381,4355,100.5546875,0.1061029
i will feel awkward about just calling up one of these people out of the blue to hang out or rather to be familiar with them on a deeper level they are not my kith and kin,sadness,anger,2.31506085395813,4355,100.57421875,0.2821599
i don t like the feeling i get when someone is even a little bit offended by some offhand remark i ve made,anger,anger,2.240050792694092,4355,100.76171875,0.2021774
i get it crumble but thanks for feeling the need to tell me that im the one who is fucked up,anger,anger,2.1585988998413086,4355,100.77734375,0.1110838
i am controlling the growth of this business and every time i post work for a client i feel even more determined to make it a full time business one day,joy,joy,2.315699577331543,4363,99.44921875,0.2712585
i was pregnant with dean i spent the rest of my pregnancy feeling terrified about having another baby,fear,anger,2.3652961254119873,4410,99.9765625,0.3204241
i actually feel agitated which led to a terrible day yesterday in which i was unable to concentrate on anything and basically piddled the day away,anger,anger,2.2550923824310303,4408,99.85546875,0.214549
i have an ed i will tell you that i know i shouldn t feel shamed of eating a protein bar for breakfast and the fact that i ate one isn t what makes me shameful it s the fact i didn t make it is what made me hang my head and tuck tail,sadness,anger,2.094691753387451,4453,99.671875,0.0600338
i feel radiant bright accomplished and happy,joy,joy,2.275019407272339,4411,100.1484375,0.2269799
i feel refrigerator magnets that were so popular a few years ago,joy,anger,2.390037775039673,4402,100.03515625,0.3460874
i am feeling very touch deprived with all that has been happening,sadness,anger,2.1182162761688232,4415,100.06640625,0.0856877
i am feeling apprehensive about it but also wildly excited,fear,love,2.266141653060913,4430,100.06640625,0.2267457
i was feeling pretty relaxed by the time i boarded the very new looking airbus and headed into the hazy sky en route to honolulu,joy,joy,2.137930393218994,4423,100.61328125,0.0992373
i am a quiet person but what i have to say i feel is important,joy,love,2.223012924194336,4420,100.921875,0.1758549
i think i started to feel a little homesick,sadness,sadness,2.156487464904785,4425,99.5390625,0.104962
i am feeling eager to start doing some work the man who works there literally says so uhm you guys want to go in back and see if we can find anything to do,joy,anger,2.311723470687866,4435,100.03125,0.2636774
i feel uncomfortable since i have a smaller rib cage and a bigger chest either i am spilling over the top of the tank or the elastic band support is too tight or too loose,fear,anger,2.130502223968506,4429,100.03125,0.0893642
im feeling reluctant to exit my freshly cleaned apartment which i stayed up cleaning late last night,fear,love,2.3392350673675537,4427,99.46484375,0.2882993
i feel that i need to know that i can depend on myself before i put myself in the position of supporting someone else and being supported by someone else,love,anger,2.15394926071167,4425,99.95703125,0.095905
im feeling rather angsty and listless,sadness,anger,2.095757246017456,4450,100.0625,0.0443447
i try my best to love on them shed some light but i feel deeply compassionate with their problems and hurt even if its someone in the media,love,love,2.244615316390991,4451,100.1171875,0.2025428
i was so uncomfortable and feeling weird feelings but wasn t sure if they were contractions since i never really felt contractions with jared until they jacked me up with pitocin,surprise,anger,2.159820318222046,4448,100.1171875,0.1162878
i feel gloomy and tired,sadness,sadness,2.4075074195861816,4433,100.6015625,0.3592552
i really like this person feel that the question was really asked out of a sincere place of love and concern about how to move forward in light of what the sexuality study recently a href http www,joy,love,2.1532628536224365,4433,100.6015625,0.1096421
i would force myself to eat my normal routine clean meals a day but then i just started feeling so awful,sadness,anger,2.3594858646392822,4431,100.60546875,0.3128465
i feel rather privileged to have witnessed the great man in action it really was impossible for a novice like me to work out just which one of the four identical looking riders was he,joy,joy,2.1623384952545166,4432,99.890625,0.1148341
i feel like im at the spa getting a wonderful facial when i use them,joy,joy,2.2534332275390625,4432,99.89453125,0.2031799
i feel petty all of a sudden,anger,anger,2.2950637340545654,4430,100.26171875,0.2520521
i hope you like this more honest amp raw blog post amp if you are feeling unhappy i hope this makes you feel less alone,sadness,love,2.274670362472534,4430,100.28125,0.2378336
i feel slightly disgusted as well,anger,anger,2.2985711097717285,4430,100.28125,0.2487643
i was quite surprised with the weather these past few days but im so thankful for that since i still can wear my shorts out without feeling that cold yes no kidding,anger,joy,2.2975921630859375,4430,100.03125,0.2289583
i feel slightly relaxed being a,joy,love,2.2939043045043945,4430,99.640625,0.2482634
i feel shy to admit that i was struggling to haul a single computer up,fear,anger,2.2762064933776855,4430,100.40625,0.2259345
i just went about my script of would you like mustard or sauce with that and started to feel really startled,fear,anger,2.3004987239837646,4436,100.4140625,0.2594116
i enjoy my colleagues i m not feeling very sociable today,joy,anger,2.1724045276641846,4494,99.81640625,0.1311623
im feeling and if ive liked being pregnant,love,love,2.255950689315796,4462,100.31640625,0.224241
i then feel your tender touch as you enfold me with his love,love,love,2.1287410259246826,4455,100.31640625,0.0832318
i lost a few people which i hate because i have a really hard time letting go of people to whom i feel loyal,love,anger,2.279007911682129,4487,99.5390625,0.2421057
i have had no interest at all to make any effort to meet men and when the chance arrises i then feel burdened with negative thoughts of he ll just be another idiot only after one thing,sadness,error,2.497382640838623,4492,100.00390625,0.454315
i feel i m being nutritionally supportive of it as well,love,love,2.1284353733062744,4469,100.01171875,0.095628
i feel impatient i just post a blog entry and i feel ive gotten some words written and out into the world,anger,anger,2.335247278213501,4461,100.58203125,0.2890312
i am trying my hardest so i can get to a place where i can join you and finally feel like i have something worthwhile to say,joy,anger,2.2267911434173584,4475,100.58203125,0.1923446
i have to admit i feel amused when i see the pti jamiat and a whole lot of others in the media try to avoid the suggestion that they are actually protesting the use of sharia in the case of raymond davis s release,joy,anger,2.176438808441162,4476,100.58203125,0.1188518
i feel embarrassed that it got so bad,sadness,anger,2.2622852325439453,4483,99.734375,0.2194452
im feeling really bitter about this one,anger,anger,2.23040771484375,4484,100.1484375,0.1783658
i feel brave today heading to amman and beirut by way of istanbul or i feel brave today a href http jessicadickinsongoodman,joy,anger,2.1328277587890625,4494,100.5625,0.0887914
i had a fab christmas and an amazing new year with my family and friends and against all odds i feel very optimistic about,joy,joy,2.2462000846862793,4477,101.07421875,0.1951898
i feel like a loser everyone says they lost but i dont i know exactly where i am i just hate being here oh,sadness,anger,2.264042854309082,4455,101.08203125,0.2101967
i feel defeated but others i feel refreshed,sadness,love,2.431864023208618,4454,101.18359375,0.3775968
i was feeling particularly vulnerable in a specific area so i began to talking to my friends and interestingly enough there was an incredible understanding of my struggle,fear,love,2.2183172702789307,4461,101.515625,0.1902636
i go onto the officer down memorial page and reflect on my feelings about that wonderful officer which seems to make me feel a little better,joy,joy,2.154060125350952,4461,101.015625,0.105738
im with a group of people i still feel isolated and on the outside looking in,sadness,anger,2.2668256759643555,4460,101.015625,0.2226842
i feel blessed to know this family,love,love,2.2543630599975586,4483,101.4296875,0.2047849
i feel terrified because my landlord has not changed our locks yet,fear,anger,2.136165142059326,4484,99.6953125,0.0894804
i am loosing out but i feel like i have have so much to share with many and if anything that is not unfortunate if anything it makes me grateful,sadness,love,2.3554491996765137,4458,100.0390625,0.3248858
i don t like eating meals that feel too virtuous,joy,anger,2.1391382217407227,4458,100.0625,0.0963999
i left feeling pretty thrilled for the opportunity to at least throw my name in the hat,joy,joy,2.2402637004852295,4456,100.5546875,0.1946961
i feel kinda weird when andrea tries to talk to me about chris,fear,anger,2.130376100540161,4453,99.75390625,0.0855977
i loved about ellie is that she didnt feel insulted by all the rude douche baggy things lothaire said to her because according to ellie insults only hurt when they come from somebody you respect damn straight,anger,joy,2.2859840393066406,4451,99.87890625,0.2408528
i feel was pretty triumphant,joy,joy,2.263873815536499,4451,100.37109375,0.2061186
im enjoying my solitary confinement at home i rarely feel lonely,sadness,joy,2.3953769207000732,4451,100.015625,0.3535003
i am being over dramatic but i do feel very strongly for her and i am resolved to speak with her next chance i get,joy,anger,2.222424268722534,4480,100.3359375,0.1736812
i really dont like quinn because i feel like she will just end up hurting barney and i hated the lame ted robin storyline,anger,anger,2.2505335807800293,4500,100.21484375,0.2036433
i feel so lousy but i shouldnt be focusing on me now,sadness,anger,2.3214638233184814,4501,100.3515625,0.2621442
i cant remember ever feeling so exhausted it took trips with the car on the last day to get everything brought to the trailer,sadness,anger,2.1414647102355957,4504,100.4765625,0.0886266
i wrote two years ago so many things i feel unsure of maybe,fear,sadness,2.362257242202759,4496,100.93359375,0.31705
i feel suspicious of informality and a lack of credentials,fear,anger,2.1304171085357666,4487,100.9453125,0.0922812
i receive every month make me proud and feel appreciative,joy,love,2.3396270275115967,4487,100.96484375,0.2865123
i feel that third situation pretty much sums up my feelings toward this title,joy,anger,2.4031918048858643,4489,100.96875,0.3538878
i wanted to feel him in my hands and reached out to take him into my waiting eager mouth,joy,error,2.412937879562378,4490,100.96875,0.3650249
i feel more gentle that way wth,love,anger,2.1219332218170166,4491,100.98828125,0.0718725
i got home feeling hot tired and great,love,joy,2.2560672760009766,4490,100.9921875,0.2158852
i feel more creative,joy,joy,2.2554540634155273,4490,99.8828125,0.191907
i feel so talented i can use a computer,joy,joy,2.29894757270813,4490,100.2890625,0.2442962
i feel unfathomably rich in having had a healthy pregnancy so far,joy,love,2.1522998809814453,4487,99.99609375,0.0986828
i wish to know whether i should feel sympathetic towards the airline american if say their plane is on fire or their pilot has exploded or whether i should want to set them on fire if say they just decided to walk on their obligations to save money,love,anger,2.3644254207611084,4487,100.5078125,0.3132205
i don t want them to feel so pressured,fear,anger,2.1383936405181885,4487,100.51171875,0.0958951
i still feel frightened of the world yet no where near as much as i used to,fear,anger,2.361934185028076,4487,100.56640625,0.3081641
im not feeling mellow,joy,anger,2.144538164138794,4487,100.56640625,0.0972514
i wake too early so i feel grumpy,anger,anger,2.2802560329437256,4487,100.5703125,0.2370097
i believe you all will come to my work place and just try to make me feel humiliated but you know what deep down in my heart i know who is the one who should be ashamed of themselves,sadness,error,2.5561025142669678,4487,100.5859375,0.5133353
i did finally get it if you didn t laugh left me feeling delighted exhausted and just so privileged,joy,joy,2.117764949798584,4487,100.66015625,0.0915354
i was remembering this i was feeling skeptical,fear,sadness,2.27889084815979,4487,100.6640625,0.2292855
i have some pretty brazen goals and each day i feel stronger and more confident that i m going to reach my desired end result,joy,joy,2.2972748279571533,4487,100.6640625,0.2611013
i feel dirty talking to people for my personal gain,sadness,anger,2.1422364711761475,4487,99.60546875,0.1001612
i sat there cold i flashed back to going to the hockey city classic and the degree weather and it feeling just as cold even though there was about a degree difference this night,anger,anger,2.26025128364563,4487,99.890625,0.2336692
i feel numb as i carry on and i wonder if i will get over it,sadness,sadness,2.3528151512145996,4487,99.98046875,0.3106623
i was somewhat coerced into this blog review so i feel a bit rushed and flustered,anger,anger,2.1389102935791016,4487,100.4921875,0.0964751
i guess i wont feel too jealous since i often do my mothering at the pool but its nice to have a husband again,anger,love,2.3565568923950195,4487,100.51171875,0.319622
im not sure how i feel about needing to exercise so as to maintain a pleasant demeanor,joy,anger,2.1429708003997803,4472,100.5234375,0.1004402
i feel alarmed,fear,anger,2.2592015266418457,4472,100.5234375,0.2134843
i think i wanted audiences to feel impressed inspired or entertained when i was on stage,surprise,love,2.145397424697876,4472,100.5234375,0.0972256
i wasnt feeling well yesterday morning afternoon so i just laid in bed and ended up in the all too familiar youtube black hole,joy,anger,2.2488210201263428,4472,100.54296875,0.1956089
i have these terrible feelings that i hyped myself up to be more talented than i am,joy,anger,2.2913899421691895,4472,100.7265625,0.2500431
i do take on a half marathon challenge then i will wait and see how the body feels as to whether there will be a pb attempt or a casual kilometre shuffle,joy,anger,2.260504722595215,4472,100.73828125,0.2164299
i couldn t help but feel pissed off at both sides of the debate and the unnecessary dichotomy itself,anger,anger,2.2925543785095215,4472,100.76953125,0.2553613
i feel like i cant be respected if i have self respect because it is so regular to now hate your self,joy,anger,2.285193920135498,4472,100.78515625,0.2422578
i smiled at him feeling his longing and said maybe later buddy but i have to make lunch now,love,love,2.288625478744507,4472,101.07421875,0.2497356
i am truly unfortunate the majority of the time i m usually drained but i obtain it hard to get from bed i really feel restless and others,fear,anger,2.299534559249878,4472,99.62109375,0.248576
i am feeling rather damaged,sadness,anger,2.329867124557495,4472,100.125,0.2802599
i said i feel ugly today,sadness,anger,2.1361982822418213,4472,100.12890625,0.0965018
i left my garmin on my bike so i was going to have to do this by feel coming out of transition its amazing hearing cheers and your adrenaline is just going crazy,joy,joy,2.3048691749572754,4472,100.69140625,0.2581619
i feel so smart when i find ways to trick myself like this,joy,anger,2.1324522495269775,4472,100.69140625,0.0988239
i love to dance but often feel inhibited by my own body unsure what i am capable of hyper concerned about other people watching me and having opinions on my style or just feeling awkward as if i have no idea what i am supposed to do here,fear,love,2.233290672302246,4472,100.75390625,0.1862651
i feel like cards are the perfect thing to make with them,joy,joy,2.302455186843872,4472,99.52734375,0.2498963
i feel like some heroine of some tragic manga,sadness,love,2.254920244216919,4472,99.71875,0.2035631
