text,label,prediction,response_time,vram_usage,ram_usage,total_time
"the wonderfully lush morvern callar is pure punk existentialism , and ms . ramsay and her co-writer , liana dognini , have dramatized the alan warner novel , which itself felt like an answer to irvine welsh's book trainspotting .",positive,positive,2.324920654296875,5380,115.2578125,0.2743524
"as it turns out , you can go home again .",positive,positive,2.2177577018737793,5380,115.26171875,0.1827236
"you've already seen city by the sea under a variety of titles , but it's worth yet another visit .",positive,positive,2.387934923171997,5380,115.26171875,0.345904
"this kind of hands-on storytelling is ultimately what makes shanghai ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .",positive,positive,2.304677963256836,5380,115.2890625,0.2595914
"making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .",positive,negative,2.210597515106201,5380,115.3359375,0.1698251
"grown-up quibbles are beside the point here . the little girls understand , and mccracken knows that's all that matters .",positive,positive,2.4088926315307617,5380,115.3828125,0.3666664
"a powerful , chilling , and affecting study of one man's dying fall .",positive,negative,2.3134515285491943,5380,115.48046875,0.2682953
this is a fascinating film because there is no clear-cut hero and no all-out villain .,positive,positive,2.2168474197387695,5380,115.48046875,0.1907735
"a dreadful day in irish history is given passionate , if somewhat flawed , treatment .",positive,negative,2.399024248123169,5380,115.48046875,0.3451801
. . . a good film that must have baffled the folks in the marketing department .,positive,positive,2.315446615219116,5380,115.484375,0.269304
". . . is funny in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm without ever succumbing to sentimentality .",positive,positive,2.2083187103271484,5380,115.50390625,0.1695726
"devotees of star trek ii : the wrath of khan will feel a nagging sense of deja vu , and the grandeur of the best next generation episodes is lacking .",positive,negative,2.384197235107422,5380,115.51171875,0.3346724
a soul-stirring documentary about the israeli/palestinian conflict as revealed through the eyes of some children who remain curious about each other against all odds .,positive,positive,2.3447251319885254,5380,115.51171875,0.2921484
what's so striking about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,positive,positive,2.263425350189209,5380,115.53515625,0.2052671
"the main story . . . is compelling enough , but it's difficult to shrug off the annoyance of that chatty fish .",positive,negative,2.3972890377044678,5380,115.5390625,0.3451251
"the performances are immaculate , with roussillon providing comic relief .",positive,positive,2.3114044666290283,5380,115.5390625,0.2652105
kinnear . . . gives his best screen performance with an oddly winning portrayal of one of life's ultimate losers .,positive,positive,2.237170696258545,5380,115.5390625,0.1933691
"hugh grant , who has a good line in charm , has never been more charming than in about a boy .",positive,positive,2.3931891918182373,5380,115.5390625,0.3632815
there's a lot of tooth in roger dodger . but what's nice is that there's a casual intelligence that permeates the script .,positive,positive,2.332725763320923,5380,115.5390625,0.2727811
"reminiscent of alfred hitchcock's thrillers , most of the scary parts in 'signs' occur while waiting for things to happen .",positive,negative,2.214432716369629,5380,115.5390625,0.1650359
one of the best looking and stylish animated movies in quite a while . . .,positive,positive,2.409541130065918,5380,115.54296875,0.3868436
"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff .",positive,positive,2.3254482746124268,5380,115.5859375,0.2784339
denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be seen everywhere .,positive,negative,2.2003979682922363,5380,115.58984375,0.1640965
"you needn't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes' work . though haynes' style apes films from the period . . . its message is not rooted in that decade .",positive,positive,2.2803080081939697,5380,115.59375,0.2368004
waiting for godard can be fruitful : 'in praise of love' is the director's epitaph for himself .,positive,positive,2.312396764755249,5380,115.59375,0.2617867
a gangster movie with the capacity to surprise .,positive,positive,2.3246145248413086,5380,115.65625,0.2902448
"the film has a laundry list of minor shortcomings , but the numerous scenes of gory mayhem are worth the price of admission . . . if "" gory mayhem "" is your idea of a good time .",positive,negative,2.2235076427459717,5380,115.65625,0.1786313
"if not a home run , then at least a solid base hit .",positive,negative,2.3932437896728516,5380,115.65625,0.3534594
goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse .,positive,negative,2.330775022506714,5380,115.6640625,0.3023242
. . . a fairly disposable yet still entertaining b picture .,positive,negative,2.213883876800537,5380,115.6484375,0.1813432
"it may not be particularly innovative , but the film's crisp , unaffected style and air of gentle longing make it unexpectedly rewarding .",positive,positive,2.4159209728240967,5380,115.6484375,0.3743828
the film truly does rescue [the funk brothers] from motown's shadows . it's about time .,positive,positive,2.3388867378234863,5380,115.6484375,0.2825414
"drawing on an irresistible , languid romanticism , byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth .",positive,positive,2.265092611312866,5380,115.6484375,0.2124708
"works because we're never sure if ohlinger's on the level or merely a dying , delusional man trying to get into the history books before he croaks .",positive,negative,2.3777146339416504,5380,115.65234375,0.3328575
[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .,positive,negative,2.3193023204803467,5380,115.65234375,0.2899142
"a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",positive,positive,2.207122564315796,5380,115.65234375,0.1829973
"skin of man gets a few cheap shocks from its kids-in-peril theatrics , but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults .",positive,negative,2.263173818588257,5380,115.66015625,0.2174546
"the piano teacher is not an easy film . it forces you to watch people doing unpleasant things to each other and themselves , and it maintains a cool distance from its material that is deliberately unsettling .",positive,negative,2.314995527267456,5380,115.66015625,0.2684692
as refreshing as a drink from a woodland stream .,positive,positive,2.341827630996704,5380,115.66015625,0.2862876
williams absolutely nails sy's queasy infatuation and overall strangeness .,positive,positive,2.205695867538452,5380,115.66015625,0.1814843
can i admit xxx is as deep as a petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?,positive,negative,2.376842975616455,5380,115.66015625,0.3382406
"while it's nothing we haven't seen before from murphy , i spy is still fun and enjoyable and so aggressively silly that it's more than a worthwhile effort .",positive,positive,2.3863227367401123,5380,115.66015625,0.3430326
"by the time it ends in a rush of sequins , flashbulbs , blaring brass and back-stabbing babes , it has said plenty about how show business has infiltrated every corner of society -- and not always for the better .",positive,negative,2.1226601600646973,5380,115.66015625,0.0790666
an intimate contemplation of two marvelously messy lives .,positive,positive,2.3276517391204834,5380,115.66796875,0.2816357
"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",positive,positive,2.2403552532196045,5380,115.66796875,0.1920745
this is one of those rare docs that paints a grand picture of an era and makes the journey feel like a party .,positive,positive,2.418794631958008,5380,115.66796875,0.3759596
poignant if familiar story of a young person suspended between two cultures .,positive,positive,2.239813804626465,5380,115.66796875,0.1843871
a metaphor for a modern-day urban china searching for its identity .,positive,negative,2.391160011291504,5380,115.66796875,0.3569647
"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast .",positive,positive,2.3311851024627686,5380,115.66796875,0.3045351
an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,positive,negative,2.242116928100586,5380,115.66796875,0.2035606
"the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .",positive,negative,2.3494887351989746,5380,115.66796875,0.3177165
"despite its faults , gangs excels in spectacle and pacing .",positive,positive,2.3765017986297607,5380,115.73046875,0.3449578
entertaining despite its one-joke premise with the thesis that women from venus and men from mars can indeed get together .,positive,negative,2.2262933254241943,5380,115.73046875,0.1908523
"a tightly directed , highly professional film that's old-fashioned in all the best possible ways .",positive,positive,2.40940260887146,5380,115.73046875,0.3726271
it's dark but has wonderfully funny moments ; you care about the characters ; and the action and special effects are first-rate .,positive,positive,2.336185932159424,5380,115.73046875,0.291128
in visual fertility treasure planet rivals the top japanese animations of recent vintage .,positive,negative,2.238290548324585,5380,115.73046875,0.1853033
"enormously enjoyable , high-adrenaline documentary .",positive,positive,2.3765370845794678,5380,115.73046875,0.342025
"buy is an accomplished actress , and this is a big , juicy role .",positive,positive,2.3330013751983643,5380,115.73046875,0.2980043
it works its magic with such exuberance and passion that the film's length becomes a part of its fun .,positive,positive,2.228445053100586,5380,115.78515625,0.1911232
"beautifully crafted and brutally honest , promises offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people .",positive,positive,2.415679693222046,5380,115.78515625,0.378263
an old-fashioned but emotionally stirring adventure tale of the kind they rarely make anymore .,positive,positive,2.3364617824554443,5380,115.78515625,0.3063518
charlotte sometimes is a gem . it's always enthralling .,positive,positive,2.235243082046509,5380,115.78515625,0.190176
"in my opinion , analyze that is not as funny or entertaining as analyze this , but it is a respectable sequel .",positive,positive,2.4023971557617188,5380,115.78515625,0.366363
a remarkable film by bernard rose .,positive,positive,2.3262290954589844,5380,115.78515625,0.2846498
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",positive,positive,2.2684104442596436,5380,115.78515625,0.2179667
"a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",positive,positive,2.3720579147338867,5380,115.78515625,0.3285806
an original and highly cerebral examination of the psychopathic mind,positive,positive,2.3253300189971924,5380,115.99609375,0.2744966
michel piccoli's moving performance is this films reason for being .,positive,positive,2.2234272956848145,5380,116.19921875,0.1826412
a captivating and intimate study about dying and loving . . .,positive,positive,2.420177936553955,5380,116.19921875,0.3863142
this is an elegantly balanced movie -- every member of the ensemble has something fascinating to do -- that doesn't reveal even a hint of artifice .,positive,positive,2.34220027923584,5380,116.19921875,0.2936071
[grant] goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .,positive,negative,2.198577880859375,5380,116.19921875,0.1589472
a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime .,positive,positive,2.3747761249542236,5380,116.19921875,0.3316915
about the best thing you could say about narc is that it's a rock-solid little genre picture . whether you like it or not is basically a matter of taste .,positive,positive,2.395604133605957,5380,116.19921875,0.3482618
"an involving , inspirational drama that sometimes falls prey to its sob-story trappings .",positive,negative,2.2479093074798584,5380,116.203125,0.190998
some of the most inventive silliness you are likely to witness in a movie theatre for some time .,positive,positive,2.391115427017212,5380,116.20703125,0.3452947
canadian filmmaker gary burns' inventive and mordantly humorous take on the soullessness of work in the city .,positive,positive,2.3203134536743164,5380,116.20703125,0.2703085
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",positive,positive,2.205831527709961,5380,116.20703125,0.1704645
"everyone's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .",positive,positive,2.2557194232940674,5380,116.20703125,0.2320711
the closest thing to the experience of space travel,positive,negative,2.311326742172241,5380,116.20703125,0.2601879
full of surprises .,positive,positive,2.3240480422973633,5380,116.20703125,0.276913
connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus .,positive,positive,2.2250852584838867,5380,116.20703125,0.1924749
"if you can push on through the slow spots , you'll be rewarded with some fine acting .",positive,positive,2.412639856338501,5380,116.20703125,0.3713264
"an unusually dry-eyed , even analytical approach to material that is generally played for maximum moisture .",positive,negative,2.333361864089966,5380,116.20703125,0.2886802
"symbolically , warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal .",positive,positive,2.232541799545288,5380,116.20703125,0.1910699
spy kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie .,positive,positive,2.40166974067688,5380,116.20703125,0.3512264
exceptionally well acted by diane lane and richard gere .,positive,positive,2.322228193283081,5380,116.20703125,0.2784608
"like a precious and finely cut diamond , magnificent to behold in its sparkling beauty yet in reality it's one tough rock .",positive,positive,2.232117176055908,5380,116.20703125,0.1912127
"in addition to scoring high for originality of plot -- putting together familiar themes of family , forgiveness and love in a new way -- lilo & stitch has a number of other assets to commend it to movie audiences both innocent and jaded .",positive,positive,2.412266254425049,5380,116.20703125,0.3707014
miller has crafted an intriguing story of maternal instincts and misguided acts of affection .,positive,positive,2.3240854740142822,5380,116.20703125,0.2731949
one of the most exciting action films to come out of china in recent years .,positive,positive,2.2317495346069336,5380,116.20703125,0.1840873
"this is a nervy , risky film , and villeneuve has inspired croze to give herself over completely to the tormented persona of bibi .",positive,negative,2.3874714374542236,5380,116.20703125,0.3410171
"my little eye is the best little "" horror "" movie i've seen in years .",positive,positive,2.3476245403289795,5380,95.60546875,0.3019456
"tunney , brimming with coltish , neurotic energy , holds the screen like a true star .",positive,positive,2.2465217113494873,5380,96.20703125,0.1902419
"even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm .",positive,positive,2.394639492034912,5380,96.828125,0.3451925
"[the film] tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful .",positive,positive,2.327571392059326,5380,97.4296875,0.2802891
"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .",positive,negative,2.222569704055786,5380,98.015625,0.1692756
the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife .,positive,positive,2.42626953125,5380,99.3046875,0.3881878
"like the series , the movie is funny , smart , visually inventive , and most of all , alive .",positive,positive,2.3372809886932373,5380,99.83984375,0.2983562
"it was filled with shootings , beatings , and more cussing than you could shake a stick at .",positive,negative,2.1904146671295166,5380,99.93359375,0.1538748
you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .,positive,negative,2.272181987762451,5380,99.9765625,0.2489109
"sure , i hated myself in the morning . but then again , i hate myself most mornings . i still like moonlight mile , better judgment be damned .",positive,negative,2.316154956817627,5380,99.9765625,0.2746757
"time out is as serious as a pink slip . and more than that , it's an observant , unfussily poetic meditation about identity and alienation .",positive,positive,2.324726104736328,5380,100.0390625,0.274698
"will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .",positive,positive,2.2486045360565186,5380,100.09765625,0.20026
"maryam is a small film , but it offers large rewards .",positive,positive,2.4068381786346436,5380,100.3515625,0.3614582
"a highly watchable , giggly little story with a sweet edge to it .",positive,positive,2.3239738941192627,5380,100.44140625,0.2804609
the most consistently funny of the austin powers films .,positive,positive,2.19884991645813,5380,100.5,0.1814275
"ana's journey is not a stereotypical one of self-discovery , as she's already comfortable enough in her own skin to be proud of her rubenesque physique . . .",positive,positive,2.4447426795959473,5380,100.5,0.3932648
"cockettes has the glorious , gaudy benefit of much stock footage of those days , featuring all manner of drag queen , bearded lady and lactating hippie .",positive,negative,2.3251774311065674,5380,100.5390625,0.304308
there's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us .,positive,positive,2.240086555480957,5380,100.59765625,0.2053416
the comedy makes social commentary more palatable .,positive,positive,2.3830533027648926,5380,100.66015625,0.3322673
an ideal love story for those intolerant of the more common saccharine genre .,positive,positive,2.3218252658843994,5380,100.6640625,0.2913459
one funny popcorn flick .,positive,positive,2.2151989936828613,5380,100.71484375,0.1813684
"this new zealand coming-of-age movie isn't really about anything . when it's this rich and luscious , who cares ?",positive,negative,2.433633327484131,5380,100.71484375,0.3850731
"tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham .",positive,positive,2.339122772216797,5380,100.72265625,0.3030111
this gorgeous epic is guaranteed to lift the spirits of the whole family .,positive,positive,2.2334372997283936,5380,100.76953125,0.1831604
the wild thornberrys movie is pleasant enough and the message of our close ties with animals can certainly not be emphasized enough .,positive,positive,2.411569356918335,5380,100.82421875,0.3773677
"williams creates a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity .",positive,positive,2.337409019470215,5380,100.83203125,0.2985433
"if you're in the right b-movie frame of mind , it may just scare the pants off you .",positive,positive,2.2291808128356934,5380,100.8671875,0.1932224
a movie of riveting power and sadness .,positive,negative,2.3564507961273193,5380,100.9453125,0.3103508
both a detective story and a romance spiced with the intrigue of academic skullduggery and politics .,positive,positive,2.37028169631958,5380,100.9453125,0.3397222
quietly engaging .,positive,positive,2.2762415409088135,5380,100.98046875,0.2306901
"ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it entertaining .",positive,positive,2.381143569946289,5380,100.98046875,0.331093
"director roger kumble offers just enough sweet and traditional romantic comedy to counter the crudity . and there's the inimitable diaz , holding it all together .",positive,positive,2.324601411819458,5380,100.98828125,0.2796399
"spielberg's picture is smarter and subtler than [total recall and blade runner] , although its plot may prove too convoluted for fun-seeking summer audiences .",positive,positive,2.207406759262085,5380,101.01171875,0.1610329
"it's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas .",positive,positive,2.4297289848327637,5380,101.01171875,0.377862
"a grittily beautiful film that looks , sounds , and feels more like an extended , open-ended poem than a traditionally structured story .",positive,positive,2.3270821571350098,5380,101.01953125,0.2755733
"dense , exhilarating documentary .",positive,positive,2.2274246215820312,5380,101.01953125,0.1815461
the production values are of the highest and the performances attractive without being memorable .,positive,negative,2.413045883178711,5380,101.01953125,0.3663985
a well-rounded tribute to a man whose achievements -- and complexities -- reached far beyond the end zone .,positive,positive,2.334928274154663,5380,101.01953125,0.297529
"finely crafted , finely written , exquisitely performed",positive,positive,2.229745864868164,5380,101.01953125,0.1812587
ramsay and morton fill this character study with poetic force and buoyant feeling .,positive,positive,2.421567440032959,5380,101.01953125,0.3859501
this submarine drama earns the right to be favorably compared to das boot .,positive,positive,2.3410181999206543,5380,101.01953125,0.2979893
"claude chabrol's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .",positive,positive,2.23956036567688,5380,101.01953125,0.2052529
"there's a great deal of corny dialogue and preposterous moments . and yet , it still works .",positive,negative,2.3454158306121826,5380,101.01953125,0.2924763
the film was immensely enjoyable thanks to great performances by both steve buscemi and rosario dawson . . .,positive,positive,2.340972661972046,5380,101.11328125,0.3088755
"like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight .",positive,negative,2.2191550731658936,5380,101.11328125,0.1696066
"special p . o . v . camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen .",positive,positive,2.3789844512939453,5380,101.11328125,0.3358862
a joyous occasion,positive,positive,2.3846867084503174,5380,101.11328125,0.3379686
"mike white's deft combination of serious subject matter and dark , funny humor make "" "" the good girl "" a film worth watching .",positive,positive,2.2358126640319824,5380,101.11328125,0.1917219
this is a shrewd and effective film from a director who understands how to create and sustain a mood .,positive,positive,2.41304087638855,5380,101.11328125,0.3768301
meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia .,positive,negative,2.331552028656006,5380,101.11328125,0.2779824
"assayas' ambitious , sometimes beautiful adaptation of jacques chardonne's novel .",positive,positive,2.240708589553833,5380,101.12109375,0.1907541
"as ex-marine walter , who may or may not have shot kennedy , actor raymond j . barry is perfectly creepy and believable .",positive,negative,2.390331983566284,5380,101.12109375,0.3363986
those who don't entirely 'get' godard's distinctive discourse will still come away with a sense of his reserved but existential poignancy .,positive,positive,2.314563512802124,5380,101.12109375,0.2965554
"pete's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .",positive,positive,2.240981340408325,5380,101.12109375,0.1929395
"like brosnan's performance , evelyn comes from the heart .",positive,positive,2.2771875858306885,5380,101.12109375,0.244705
"it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful , naturally dramatic piece of low-budget filmmaking .",positive,positive,2.304698944091797,5380,101.12109375,0.2732617
its spirit of iconoclastic abandon -- however canned -- makes for unexpectedly giddy viewing .,positive,positive,2.3383684158325195,5380,101.12109375,0.2967487
"the early and middle passages are surprising in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it works .",positive,positive,2.2537567615509033,5380,101.12109375,0.2225985
"this quiet , introspective and entertaining independent is worth seeking .",positive,positive,2.393409252166748,5380,101.12109375,0.3555044
"whether our action-and-popcorn obsessed culture will embrace this engaging and literate psychodrama isn't much of a mystery , unfortunately .",positive,negative,2.3243582248687744,5380,101.12109375,0.2815531
"whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one .",positive,positive,2.2254059314727783,5380,101.12109375,0.1780686
"sly , sophisticated and surprising .",positive,positive,2.2589259147644043,5380,101.12109375,0.2192508
spare but quietly effective retelling .,positive,positive,2.3226945400238037,5380,101.125,0.2694135
demonstrates a vivid imagination and an impressive style that result in some terrific setpieces .,positive,positive,2.3367221355438232,5380,101.125,0.2870202
"by its modest , straight-ahead standards , undisputed scores a direct hit .",positive,positive,2.207343339920044,5380,101.125,0.1823013
"its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling .",positive,positive,2.2660274505615234,5380,101.125,0.2292512
"for those who like quirky , slightly strange french films , this is a must !",positive,positive,2.3125977516174316,5380,101.125,0.268051
"there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front .",positive,negative,2.3244526386260986,5380,101.125,0.2816924
"[shyamalan] continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision .",positive,positive,2.2451248168945312,5380,101.125,0.1941716
a whale of a good time for both children and parents seeking christian-themed fun .,positive,positive,2.4068946838378906,5380,101.125,0.3681041
what begins as a film in the tradition of the graduate quickly switches into something more recyclable than significant .,positive,negative,2.3228862285614014,5380,101.125,0.2836392
much smarter and more attentive than it first sets out to be .,positive,positive,2.2451086044311523,5380,101.125,0.189632
the story is smart and entirely charming in intent and execution .,positive,positive,2.433065176010132,5380,101.125,0.3892678
a movie of technical skill and rare depth of intellect and feeling .,positive,negative,2.3301708698272705,5380,101.16796875,0.2826037
represents a worthy departure from the culture clash comedies that have marked an emerging indian american cinema .,positive,positive,2.238867998123169,5380,101.16796875,0.1911799
"doesn't do more than expand a tv show to movie length . however , it's pleasant enough and its ecological , pro-wildlife sentiments are certainly welcome .",positive,positive,2.4230029582977295,5380,101.16796875,0.378712
"if you're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need .",positive,positive,2.3346104621887207,5380,101.16796875,0.2751652
"a pointed , often tender , examination of the pros and cons of unconditional love and familial duties .",positive,positive,2.2219176292419434,5380,101.16796875,0.1827619
"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",positive,negative,2.396296977996826,5380,101.16796875,0.3545034
a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis .,positive,positive,2.361457586288452,5380,101.16796875,0.3203344
it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline .,positive,positive,2.2470078468322754,5380,101.16796875,0.203094
"elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .",positive,positive,2.412729501724243,5380,101.16796875,0.3548587
enriched by a strong and unforced supporting cast .,positive,positive,2.3386149406433105,5380,101.16796875,0.2914428
writer/ director m . night shyamalan's ability to pull together easily accessible stories that resonate with profundity is undeniable .,positive,positive,2.2430078983306885,5380,101.16796875,0.1942681
"if you can keep your eyes open amid all the blood and gore , you'll see del toro has brought unexpected gravity to blade ii .",positive,positive,2.4126739501953125,5380,101.16796875,0.3696189
"not a strike against yang's similarly themed yi yi , but i found what time ? to be more engaging on an emotional level , funnier , and on the whole less detached .",positive,positive,2.3392741680145264,5380,101.16796875,0.3025438
"a breathtaking adventure for all ages , spirit tells its poignant and uplifting story in a stunning fusion of music and images .",positive,positive,2.230787992477417,5380,101.16796875,0.1923797
a charming and funny story of clashing cultures and a clashing mother/daughter relationship .,positive,positive,2.4150218963623047,5380,101.16796875,0.3794171
"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . gorgeous , passionate , and at times uncommonly moving .",positive,positive,2.322213649749756,5380,101.18359375,0.2813035
""" . . . something appears to have been lost in the translation this time . the importance of being earnest movie seems to be missing a great deal of the acerbic repartee of the play . """,positive,negative,2.2065842151641846,5380,101.18359375,0.1721658
"[washington's] strong hand , keen eye , sweet spirit and good taste are reflected in almost every scene .",positive,positive,2.2881102561950684,5380,101.18359375,0.2513917
"shiner can certainly go the distance , but isn't world championship material",positive,negative,2.3241360187530518,5380,101.18359375,0.2860684
the film's desire to be liked sometimes undermines the possibility for an exploration of the thornier aspects of the nature/nurture argument in regards to homosexuality .,positive,negative,2.3273098468780518,5380,101.18359375,0.2722622
. . . a quietly introspective portrait of the self-esteem of employment and the shame of losing a job . . .,positive,negative,2.189310073852539,5380,101.1875,0.1603546
"affable if not timeless , like mike raises some worthwhile themes while delivering a wholesome fantasy for kids .",positive,positive,2.4223198890686035,5380,101.1875,0.3766467
a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . it's a sight to behold .,positive,positive,2.3472015857696533,5380,101.1875,0.3185301
"it's an unusual , thoughtful bio-drama with a rich subject and some fantastic moments and scenes .",positive,positive,2.24548077583313,5380,101.1875,0.1930239
"saved from being merely way-cool by a basic , credible compassion .",positive,positive,2.39617919921875,5380,101.1875,0.368754
"the increasingly diverse french director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .",positive,positive,2.3410377502441406,5380,101.1875,0.2900651
"gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .",positive,positive,2.223430633544922,5380,101.1875,0.1889896
