text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
i was feeling pretty anxious all day but my first day at work was a very good day and that helped a lot,fear,"joy
",1.0869169235229492,2.0,106.0,108.0,joy
i stood up to you i finally stood up to you and now i feel like im being punished if i could go back and do it again,sadness,"sadness
",1.1434848308563232,3.0,111.0,114.0,sadness
i feel a little nervous i go to the gym,fear,"fear
",1.0523786544799805,2.0,93.0,95.0,fear
i feel like i could go into any situation and become successful because i ve been competing all my life explained schaub in an interview with the a href http bleacherreport,joy,"joy
",1.0705430507659912,2.0,117.0,119.0,joy
i can t stop the anxiety i feel when i m alone when i ve got no distractions,sadness,"fear
",1.044445514678955,2.0,101.0,103.0,fear
im trying to feel out my house style now that im living on my own and have creative carte blanche,joy,"joy
",1.0920870304107666,2.0,103.0,105.0,joy
i have tried to see what it would be like if i liked one of my girl friends but it has never really worked and i can only ever feel an emotional connection to them because they are my friends,sadness,"sadness
",0.5397729873657227,3.0,123.0,126.0,sadness
i had every intention of doing more gardening this morning while it was still cool but i was just feeling so rotten,sadness,"sadness
",1.113487720489502,3.0,105.0,108.0,sadness
i have a good feeling about this so i am excited,joy,"joy
",1.0499310493469238,2.0,94.0,96.0,joy
i feel like i am just starting to understand the blessings that come from being submissive to the will of the father,sadness,"joy
",1.1158514022827148,2.0,105.0,107.0,joy
i think about the things ive said and the stuff i have done it makes me feel disgusted in myself when i should be making you happy and smile which i was far from doing,anger,"sadness
",1.0452828407287598,3.0,118.0,121.0,sadness
i woke up yesterday monday morning feeling a little depressed,sadness,"sadness
",1.1547024250030518,3.0,93.0,96.0,sadness
i feel so embarrassed,sadness,"sadness
",1.0970344543457031,3.0,87.0,90.0,sadness
i spent wandering around still kinda dazed and not feeling particularly sociable but because id been in hiding for a couple for days and it was getting to be a little unhealthy i made myself go down to the cross and hang out with folks,joy,"sadness
",0.5503604412078857,3.0,128.0,131.0,sadness
i can honestly say that after each sistahs chat i feel invigorated and blessed,joy,"joy
",0.5401232242584229,2.0,99.0,101.0,joy
i still feel stupid to be in that class this is all cause off pbss fault,sadness,"sadness
",1.0735607147216797,3.0,100.0,103.0,sadness
i feel a little stunned but can t imagine what the folks who were working in the studio up until this morning are feeling,surprise,"sadness
",1.0727684497833252,3.0,107.0,110.0,sadness
i admit im feeling a little bit unloved at this point,sadness,"sadness
",1.0321624279022217,3.0,95.0,98.0,sadness
i feel a bit stressed even though all the things i have going on are fun,anger,"sadness
",0.5424740314483643,3.0,99.0,102.0,sadness
im feeling pretty anxious,fear,"fear
",1.0780565738677979,2.0,87.0,89.0,fear
i feel shocked and sad at the fact that there are so many sick people,surprise,"sadness
",1.085033655166626,3.0,98.0,101.0,sadness
i think they have always been proponents of the idea and it is just slightly possible that his feelings for a particularly charming new england girl have brought him around to their way of thinking,joy,"love
",1.0839786529541016,2.0,118.0,120.0,love
i feel like a naughty school girl because i am falling behind,love,"sadness
",1.0988008975982666,3.0,95.0,98.0,sadness
i am right handed however i play billiards left handed naturally so me trying to play right handed feels weird,surprise,"surprise
",1.075878620147705,2.0,104.0,106.0,surprise
i can feel that they are kind friendly and can understand my feelings,joy,"love
",1.1567184925079346,2.0,96.0,98.0,love
i were to go overseas or cross the border then i become a foreigner and will feel that way but never in my beloved land,love,"sadness
",1.1391191482543945,3.0,108.0,111.0,sadness
i feel disgusted in any man in power who talks about electricity being a problem in his area and says even my own house has similar problems,anger,"anger
",1.0600056648254395,2.0,110.0,112.0,anger
i feel transcendant and splendid,joy,"joy
",1.0534615516662598,2.0,89.0,91.0,joy
i finally arrived home a couple of hours later feeling somewhat exhausted dehydrated and even sun burnt,sadness,"sadness
",1.133943796157837,3.0,100.0,103.0,sadness
i am feeling totally relaxed and comfy,joy,"joy
",1.0920939445495605,2.0,90.0,92.0,joy
i want each of you to feel my gentle embrace,love,"love
",1.1716718673706055,2.0,93.0,95.0,love
i feel privileged in my world,joy,"joy
",1.097853183746338,2.0,89.0,91.0,joy
i am not a people person but for some fuckin reason people feel that they can come bore me with their fuckin petty garbage,anger,"anger
",0.567685604095459,2.0,107.0,109.0,anger
i realized my mistake and i m really feeling terrible and thinking that i shouldn t do that,sadness,"sadness
",0.5278615951538086,3.0,101.0,104.0,sadness
i suppose i feel too trusting sometimes,joy,"sadness
",0.6217279434204102,3.0,90.0,93.0,sadness
i came home waiting for the shower read something which made me upset thats why i feel discontent haha,sadness,"sadness
",1.1140575408935547,3.0,102.0,105.0,sadness
i woke up feeling crappy tired and fighting this feeling all day maybe it is all the pollen the barometric pressure i dont know i know i was off kilter,sadness,"sadness
",1.049473524093628,3.0,115.0,118.0,sadness
i feel like i am in paradise kissing those sweet lips make me feel like i dive into a magical world of love,joy,"love
",1.1194355487823486,2.0,106.0,108.0,love
i am feeling so happy,joy,"joy
",1.1554067134857178,2.0,88.0,90.0,joy
i am running at an approximate minute pace which i feel is quite acceptable,joy,"joy
",1.1364879608154297,2.0,97.0,99.0,joy
i feel so disappointed when my ex girlfriend doesn t call me back,sadness,"sadness
",1.121096134185791,3.0,96.0,99.0,sadness
i have a feeling that people are using it more than they need to and enjoying the feeling as it flies carefree off the tongue but that is alright with me,joy,"joy
",1.2023770809173584,2.0,114.0,116.0,joy
i am feeling uncertain of the merits of posting to this blog with the frequency or earnestness i had been over the previous year,fear,"sadness
",1.1406235694885254,3.0,107.0,110.0,sadness
i just plain feel envious of the self confidence they had,anger,"sadness
",1.1695797443389893,3.0,94.0,97.0,sadness
i was feeling weird the other day and it went away about minutes after i took my metformin,fear,"sadness
",1.2469806671142578,3.0,102.0,105.0,sadness
when a friend dropped a frog down my neck,anger,"fear
",1.12532639503479,2.0,92.0,94.0,fear
im feeling angry at someone i do something thoughtful for her and my feelings toward her soften,anger,"anger
",0.5733518600463867,2.0,100.0,102.0,anger
i love neglecting this blog but sometimes i feel for my faithful readers,love,"love
",1.0906732082366943,2.0,96.0,98.0,love
i lay in bed feeling as though i were awaiting an unwelcome visitor nevertheless i told myself i was strong and thought of good things until i felt better,sadness,"sadness
",1.1814634799957275,3.0,112.0,115.0,sadness
i feel my heart is tortured by what i have done,anger,"sadness
",1.0715086460113525,3.0,94.0,97.0,sadness
i was still feeling weepy and strung out so maggie treated me to ice cream and a movie a href http www,sadness,"sadness
",1.079009771347046,3.0,107.0,110.0,sadness
i feel needy but comfortable with it i feel vulnerable but secure i feel the urge to cum hard but i get no relief,sadness,"sadness
",1.0863151550292969,3.0,107.0,110.0,sadness
i journaled about my tendency to sometimes overcommit myself which can make me feel exhausted and overwhelmed,sadness,"sadness
",1.8475003242492676,3.0,102.0,105.0,sadness
i started out feeling discouraged this morning,sadness,"sadness
",1.0817525386810303,3.0,90.0,93.0,sadness
i feel agitated with myself that i did not foresee her frustrations earlier leading to the ending of our relationship,fear,"sadness
",0.5335268974304199,3.0,103.0,106.0,sadness
i grab it from the air its smooth frame feels cold to the touch,anger,"joy
",1.1480436325073242,2.0,97.0,99.0,joy
i was angry at my boyfriend who had promised to come to see me but did not because he spent the evening with his pals,anger,"anger
",1.0864453315734863,2.0,108.0,110.0,anger
i hate that i m sitting here at the hostel writing this and feeling so perfectly fine and than i get home and it s me and my problems and a wall,joy,"sadness
",0.4974820613861084,3.0,115.0,118.0,sadness
i do exercise i feel energetic and i am able to perform my other tasks in a very good manner,joy,"joy
",1.0676243305206299,2.0,103.0,105.0,joy
i looked at mabel this morning i named my left breast mabel my right one is hazel and i feel this weird mixture of anger and loss valerie wrote less than a month after her diagnosis,fear,"anger
",1.1844794750213623,2.0,122.0,124.0,anger
im feeling pretty disheartened by the whole thing,sadness,"sadness
",1.1271944046020508,3.0,92.0,95.0,sadness
i feel that an input from me will be valued as being less potent than say that of irfan pathan,joy,"sadness
",1.0376615524291992,3.0,105.0,108.0,sadness
i feel is he generous,love,"joy
",1.1665186882019043,2.0,88.0,90.0,joy
i even feel a little shaky,fear,"fear
",1.5115222930908203,2.0,89.0,91.0,fear
i am feeling better though i dont sound it,joy,"joy
",1.104844331741333,2.0,92.0,94.0,joy
i always feel troubled when we re on the road touring living in a van or more recently in the circus buses no place to hang my hat as the song lyric has it,sadness,"sadness
",1.1016178131103516,3.0,117.0,120.0,sadness
i feel our world then was a much more innocent place,joy,"joy
",1.1555471420288086,2.0,94.0,96.0,joy
i feel thoroughly virtuous even if the daily trip to the compost bin isn t the most pleasant experience,joy,"joy
",1.1747009754180908,2.0,102.0,104.0,joy
im not feeling anything suspicious really,fear,"sadness
",1.1734952926635742,3.0,89.0,92.0,sadness
i was feeling a little sentimental today,sadness,"sadness
",0.5523912906646729,3.0,90.0,93.0,sadness
i feel like i know who most of them are by now and am starting to develop my likes and dislikes though i have not been keen on the snap evictions they have seemed pretty pointless the first one to go returned and the two webmates made absolutely zero impact on me so they won t be missed,joy,"dislikes
",1.17360258102417,3.0,143.0,146.0,error
i feel less whiney since the sun came out here in the sf area,sadness,"joy
",1.0839428901672363,2.0,98.0,100.0,joy
made a wonderfull new friend,joy,"joy
",1.236006498336792,2.0,89.0,91.0,joy
i feel almost embarrassed to mention the single redshank and common sandpiper but there again who would not want to mention the lone wood sandpiper present at the waters edge,sadness,"joy
",0.641033411026001,2.0,116.0,118.0,joy
i know its easy to feel a little envious of me and i cant tell you that you shouldnt,anger,"sadness
",1.049241065979004,3.0,102.0,105.0,sadness
i would feel awful if she was here this whole time,sadness,"sadness
",0.5142312049865723,3.0,94.0,97.0,sadness
i feel very mislead by someone that i really really thought i knew and liked very much so,love,"sadness
",1.0883510112762451,3.0,101.0,104.0,sadness
i feel like we are doomed us humans,sadness,"sadness
",1.1923322677612305,3.0,91.0,94.0,sadness
i am going to have to check on in just a few minutes but there is this clock up above the screen that keeps ticking down the minutes i have left so am feeling a bit frantic,fear,"fear
",1.0872223377227783,2.0,120.0,122.0,fear
i got the sleep but if i could choose not to be woken up by an alarm i d definitely take that over anything it makes me feel so groggy,sadness,"sadness
",1.067657709121704,3.0,114.0,117.0,sadness
ive been boring for few weeks and feeling a bit gloomy cause of the rainy days,sadness,"sadness
",1.0258374214172363,3.0,99.0,102.0,sadness
i feel that this information is vital to moving on with your day and you re not complete until you read it,joy,"joy
",1.1996850967407227,2.0,105.0,107.0,joy
im feeling generous today heres one more you may have already seen but is good for a chuckle,love,"joy
",1.0501790046691895,2.0,101.0,103.0,joy
i will feel awkward about just calling up one of these people out of the blue to hang out or rather to be familiar with them on a deeper level they are not my kith and kin,sadness,"sadness
",0.6105325222015381,3.0,121.0,124.0,sadness
i don t like the feeling i get when someone is even a little bit offended by some offhand remark i ve made,anger,"sadness
",0.5426671504974365,3.0,107.0,110.0,sadness
i get it crumble but thanks for feeling the need to tell me that im the one who is fucked up,anger,"anger
",1.0797772407531738,2.0,104.0,106.0,anger
i am controlling the growth of this business and every time i post work for a client i feel even more determined to make it a full time business one day,joy,"joy
",1.051173448562622,2.0,114.0,116.0,joy
i was pregnant with dean i spent the rest of my pregnancy feeling terrified about having another baby,fear,"fear
",1.1900660991668701,2.0,101.0,103.0,fear
i actually feel agitated which led to a terrible day yesterday in which i was unable to concentrate on anything and basically piddled the day away,anger,"anger
",1.0951578617095947,2.0,110.0,112.0,anger
i have an ed i will tell you that i know i shouldn t feel shamed of eating a protein bar for breakfast and the fact that i ate one isn t what makes me shameful it s the fact i didn t make it is what made me hang my head and tuck tail,sadness,"sadness
",1.089306354522705,3.0,139.0,142.0,sadness
i feel radiant bright accomplished and happy,joy,"joy
",1.0829803943634033,2.0,90.0,92.0,joy
i feel refrigerator magnets that were so popular a few years ago,joy,"sadness
",1.098581314086914,3.0,95.0,98.0,sadness
i am feeling very touch deprived with all that has been happening,sadness,"sadness
",1.1510541439056396,3.0,95.0,98.0,sadness
i am feeling apprehensive about it but also wildly excited,fear,"joy
",1.072495698928833,2.0,93.0,95.0,joy
i was feeling pretty relaxed by the time i boarded the very new looking airbus and headed into the hazy sky en route to honolulu,joy,"joy
",1.0923285484313965,2.0,110.0,112.0,joy
i am a quiet person but what i have to say i feel is important,joy,"joy
",1.0693979263305664,2.0,98.0,100.0,joy
i think i started to feel a little homesick,sadness,"sadness
",1.1302821636199951,3.0,93.0,96.0,sadness
i am feeling eager to start doing some work the man who works there literally says so uhm you guys want to go in back and see if we can find anything to do,joy,"joy
",1.045034646987915,2.0,118.0,120.0,joy
i feel uncomfortable since i have a smaller rib cage and a bigger chest either i am spilling over the top of the tank or the elastic band support is too tight or too loose,fear,"sadness
",1.112849473953247,3.0,118.0,121.0,sadness
im feeling reluctant to exit my freshly cleaned apartment which i stayed up cleaning late last night,fear,"sadness
",1.1284103393554688,3.0,100.0,103.0,sadness
i feel that i need to know that i can depend on myself before i put myself in the position of supporting someone else and being supported by someone else,love,"sadness
",0.5603129863739014,3.0,113.0,116.0,sadness
im feeling rather angsty and listless,sadness,"sadness
",1.0810298919677734,3.0,91.0,94.0,sadness
i try my best to love on them shed some light but i feel deeply compassionate with their problems and hurt even if its someone in the media,love,"love
",1.0664806365966797,2.0,111.0,113.0,love
i was so uncomfortable and feeling weird feelings but wasn t sure if they were contractions since i never really felt contractions with jared until they jacked me up with pitocin,surprise,"sadness
",1.0671875476837158,3.0,116.0,119.0,sadness
i feel gloomy and tired,sadness,"sadness
",1.2036521434783936,3.0,88.0,91.0,sadness
i really like this person feel that the question was really asked out of a sincere place of love and concern about how to move forward in light of what the sexuality study recently a href http www,joy,"love
",1.2306950092315674,2.0,121.0,123.0,love
i would force myself to eat my normal routine clean meals a day but then i just started feeling so awful,sadness,"sadness
",0.5285334587097168,3.0,104.0,107.0,sadness
i feel rather privileged to have witnessed the great man in action it really was impossible for a novice like me to work out just which one of the four identical looking riders was he,joy,"joy
",1.051537275314331,2.0,118.0,120.0,joy
i feel like im at the spa getting a wonderful facial when i use them,joy,"joy
",0.538372278213501,2.0,98.0,100.0,joy
i feel petty all of a sudden,anger,"anger
",0.561992883682251,2.0,90.0,92.0,anger
i hope you like this more honest amp raw blog post amp if you are feeling unhappy i hope this makes you feel less alone,sadness,"sadness
",1.0871148109436035,3.0,108.0,111.0,sadness
i feel slightly disgusted as well,anger,"sadness
",1.0954399108886719,3.0,89.0,92.0,sadness
i was quite surprised with the weather these past few days but im so thankful for that since i still can wear my shorts out without feeling that cold yes no kidding,anger,"surprise
",1.0779778957366943,2.0,115.0,117.0,surprise
i feel slightly relaxed being a,joy,"joy
",1.1522789001464844,2.0,89.0,91.0,joy
i feel shy to admit that i was struggling to haul a single computer up,fear,"sadness
",1.0845470428466797,3.0,98.0,101.0,sadness
i just went about my script of would you like mustard or sauce with that and started to feel really startled,fear,"surprise
",0.5362777709960938,2.0,104.0,106.0,surprise
i enjoy my colleagues i m not feeling very sociable today,joy,"joy
",1.1166081428527832,2.0,94.0,96.0,joy
im feeling and if ive liked being pregnant,love,"joy
",1.1889395713806152,2.0,91.0,93.0,joy
i then feel your tender touch as you enfold me with his love,love,"love
",1.070723295211792,2.0,97.0,99.0,love
i lost a few people which i hate because i have a really hard time letting go of people to whom i feel loyal,love,"sadness
",1.1228291988372803,3.0,107.0,110.0,sadness
i have had no interest at all to make any effort to meet men and when the chance arrises i then feel burdened with negative thoughts of he ll just be another idiot only after one thing,sadness,"sadness
",1.1606955528259277,3.0,121.0,124.0,sadness
i feel i m being nutritionally supportive of it as well,love,"joy
",1.1654531955718994,2.0,95.0,97.0,joy
i feel impatient i just post a blog entry and i feel ive gotten some words written and out into the world,anger,"joy
",1.1008594036102295,2.0,105.0,107.0,joy
i am trying my hardest so i can get to a place where i can join you and finally feel like i have something worthwhile to say,joy,"joy
",1.0737760066986084,2.0,110.0,112.0,joy
i have to admit i feel amused when i see the pti jamiat and a whole lot of others in the media try to avoid the suggestion that they are actually protesting the use of sharia in the case of raymond davis s release,joy,"joy
",1.153064250946045,2.0,132.0,134.0,joy
i feel embarrassed that it got so bad,sadness,"sadness
",1.1262602806091309,3.0,91.0,94.0,sadness
im feeling really bitter about this one,anger,"anger
",8.564983367919922,2.0,90.0,92.0,anger
i feel brave today heading to amman and beirut by way of istanbul or i feel brave today a href http jessicadickinsongoodman,joy,"joy
",1.156080722808838,2.0,115.0,117.0,joy
i had a fab christmas and an amazing new year with my family and friends and against all odds i feel very optimistic about,joy,"joy
",1.1452350616455078,2.0,107.0,109.0,joy
i feel like a loser everyone says they lost but i dont i know exactly where i am i just hate being here oh,sadness,"sadness
",1.1022343635559082,3.0,107.0,110.0,sadness
i feel defeated but others i feel refreshed,sadness,"sadness
",1.173271656036377,3.0,91.0,94.0,sadness
i was feeling particularly vulnerable in a specific area so i began to talking to my friends and interestingly enough there was an incredible understanding of my struggle,fear,"joy
",1.0830638408660889,2.0,111.0,113.0,joy
i go onto the officer down memorial page and reflect on my feelings about that wonderful officer which seems to make me feel a little better,joy,"joy
",1.074641466140747,2.0,109.0,111.0,joy
im with a group of people i still feel isolated and on the outside looking in,sadness,"sadness
",1.0922460556030273,3.0,99.0,102.0,sadness
i feel blessed to know this family,love,"love
",1.091376543045044,2.0,90.0,92.0,love
i feel terrified because my landlord has not changed our locks yet,fear,"fear
",0.555274248123169,2.0,95.0,97.0,fear
i am loosing out but i feel like i have have so much to share with many and if anything that is not unfortunate if anything it makes me grateful,sadness,"joy
",1.09698486328125,2.0,113.0,115.0,joy
i don t like eating meals that feel too virtuous,joy,"sadness
",1.0803391933441162,3.0,93.0,96.0,sadness
i left feeling pretty thrilled for the opportunity to at least throw my name in the hat,joy,"joy
",1.0371112823486328,2.0,100.0,102.0,joy
i feel kinda weird when andrea tries to talk to me about chris,fear,"sadness
",1.0971410274505615,3.0,96.0,99.0,sadness
i loved about ellie is that she didnt feel insulted by all the rude douche baggy things lothaire said to her because according to ellie insults only hurt when they come from somebody you respect damn straight,anger,"love
",1.1453826427459717,2.0,124.0,126.0,love
i feel was pretty triumphant,joy,"joy
",1.3187856674194336,2.0,88.0,90.0,joy
im enjoying my solitary confinement at home i rarely feel lonely,sadness,"joy
",1.0769882202148438,2.0,94.0,96.0,joy
i am being over dramatic but i do feel very strongly for her and i am resolved to speak with her next chance i get,joy,"love
",1.5456128120422363,2.0,108.0,110.0,love
i really dont like quinn because i feel like she will just end up hurting barney and i hated the lame ted robin storyline,anger,"anger
",1.0838711261749268,2.0,108.0,110.0,anger
i feel so lousy but i shouldnt be focusing on me now,sadness,"sadness
",1.0187325477600098,3.0,95.0,98.0,sadness
i cant remember ever feeling so exhausted it took trips with the car on the last day to get everything brought to the trailer,sadness,"sadness
",1.0499598979949951,3.0,107.0,110.0,sadness
i wrote two years ago so many things i feel unsure of maybe,fear,"sadness
",0.6011626720428467,3.0,96.0,99.0,sadness
i feel suspicious of informality and a lack of credentials,fear,"fear
",1.0967283248901367,2.0,94.0,96.0,fear
i receive every month make me proud and feel appreciative,joy,"joy
",1.188659906387329,2.0,93.0,95.0,joy
i feel that third situation pretty much sums up my feelings toward this title,joy,"sadness
",1.1988880634307861,3.0,97.0,100.0,sadness
i wanted to feel him in my hands and reached out to take him into my waiting eager mouth,joy,"love
",1.0949983596801758,2.0,102.0,104.0,love
i feel more gentle that way wth,love,"joy
",0.5364949703216553,2.0,90.0,92.0,joy
i got home feeling hot tired and great,love,"joy
",0.5690004825592041,2.0,91.0,93.0,joy
i feel more creative,joy,"joy
",1.147026777267456,2.0,87.0,89.0,joy
i feel so talented i can use a computer,joy,"joy
",1.1024935245513916,2.0,92.0,94.0,joy
i feel unfathomably rich in having had a healthy pregnancy so far,joy,"joy
",1.0913410186767578,2.0,98.0,100.0,joy
i wish to know whether i should feel sympathetic towards the airline american if say their plane is on fire or their pilot has exploded or whether i should want to set them on fire if say they just decided to walk on their obligations to save money,love,"anger
",1.2171828746795654,2.0,131.0,133.0,anger
i don t want them to feel so pressured,fear,"sadness
",1.1564652919769287,3.0,92.0,95.0,sadness
i still feel frightened of the world yet no where near as much as i used to,fear,"fear
",0.6425142288208008,2.0,100.0,102.0,fear
im not feeling mellow,joy,"sadness
",1.0782124996185303,3.0,87.0,90.0,sadness
i wake too early so i feel grumpy,anger,"sadness
",1.0712802410125732,3.0,91.0,94.0,sadness
i believe you all will come to my work place and just try to make me feel humiliated but you know what deep down in my heart i know who is the one who should be ashamed of themselves,sadness,"anger
",1.0741169452667236,2.0,122.0,124.0,anger
i did finally get it if you didn t laugh left me feeling delighted exhausted and just so privileged,joy,"joy
",1.0961692333221436,2.0,102.0,104.0,joy
i was remembering this i was feeling skeptical,fear,"sadness
",1.096717357635498,3.0,91.0,94.0,sadness
i have some pretty brazen goals and each day i feel stronger and more confident that i m going to reach my desired end result,joy,"joy
",1.2727210521697998,2.0,108.0,110.0,joy
i feel dirty talking to people for my personal gain,sadness,"sadness
",1.1464118957519531,3.0,93.0,96.0,sadness
i sat there cold i flashed back to going to the hockey city classic and the degree weather and it feeling just as cold even though there was about a degree difference this night,anger,"sadness
",1.0560190677642822,3.0,117.0,120.0,sadness
i feel numb as i carry on and i wonder if i will get over it,sadness,"sadness
",0.6431221961975098,3.0,99.0,102.0,sadness
i was somewhat coerced into this blog review so i feel a bit rushed and flustered,anger,"fear
",1.0833072662353516,2.0,102.0,104.0,fear
i guess i wont feel too jealous since i often do my mothering at the pool but its nice to have a husband again,anger,"joy
",0.5651922225952148,2.0,108.0,110.0,joy
im not sure how i feel about needing to exercise so as to maintain a pleasant demeanor,joy,"sadness
",1.049469232559204,3.0,100.0,103.0,sadness
i feel alarmed,fear,"fear
",1.1053457260131836,2.0,86.0,88.0,fear
i think i wanted audiences to feel impressed inspired or entertained when i was on stage,surprise,"joy
",1.2116527557373047,2.0,99.0,101.0,joy
